Time,fms,HR,individual,simulation
04-52-29,0,80.280,14,walk
04-52-30,0,80.220,14,walk
04-52-31,0,80.150,14,walk
04-52-32,0,80.050,14,walk
04-52-33,0,79.870,14,walk
04-52-34,0,79.670,14,walk
04-52-35,0,79.480,14,walk
04-52-36,0,79.350,14,walk
04-52-37,0,79.350,14,walk
04-52-38,0,79.320,14,walk
04-52-39,0,79.370,14,walk
04-52-40,0,79.400,14,walk
04-52-41,0,79.380,14,walk
04-52-42,0,79.420,14,walk
04-52-43,0,79.450,14,walk
04-52-44,0,79.420,14,walk
04-52-45,0,79.420,14,walk
04-52-46,0,79.470,14,walk
04-52-47,0,79.530,14,walk
04-52-48,0,79.580,14,walk
04-52-49,0,79.670,14,walk
04-52-50,0,79.780,14,walk
04-52-51,0,79.850,14,walk
04-52-52,0,79.970,14,walk
04-52-53,0,80.080,14,walk
04-52-54,0,80.150,14,walk
04-52-55,0,80.280,14,walk
04-52-56,0,80.350,14,walk
04-52-57,0,80.270,14,walk
04-52-58,0,80.200,14,walk
