Time,fms,HR,individual,simulation
04-17-10,7,94.830,3,roller
04-17-11,7,94.780,3,roller
04-17-12,7,94.730,3,roller
04-17-13,7,94.670,3,roller
04-17-14,7,94.600,3,roller
04-17-15,7,94.530,3,roller
04-17-16,7,94.470,3,roller
04-17-17,7,94.420,3,roller
04-17-18,7,94.380,3,roller
04-17-19,7,94.350,3,roller
04-17-20,7,94.350,3,roller
04-17-21,7,94.370,3,roller
04-17-22,7,94.400,3,roller
04-17-23,7,94.450,3,roller
04-17-24,7,94.520,3,roller
04-17-25,7,94.580,3,roller
04-17-26,7,94.630,3,roller
04-17-27,7,94.680,3,roller
04-17-28,7,94.720,3,roller
04-17-29,7,94.730,3,roller
04-17-30,7,94.730,3,roller
04-17-31,7,94.720,3,roller
04-17-32,7,94.700,3,roller
04-17-33,7,94.680,3,roller
04-17-34,7,94.650,3,roller
04-17-35,7,94.620,3,roller
04-17-36,7,94.580,3,roller
04-17-37,7,94.550,3,roller
04-17-38,7,94.520,3,roller
04-17-39,7,94.500,3,roller
