Time,fms,HR,individual,simulation
04-23-26,3,74.930,4,roller
04-23-27,3,74.850,4,roller
04-23-28,3,74.770,4,roller
04-23-29,3,74.680,4,roller
04-23-30,3,74.650,4,roller
04-23-31,3,74.600,4,roller
04-23-32,3,74.570,4,roller
04-23-33,3,74.550,4,roller
04-23-34,3,74.530,4,roller
04-23-35,3,74.520,4,roller
04-23-36,3,74.530,4,roller
04-23-37,3,74.520,4,roller
04-23-38,3,74.500,4,roller
04-23-39,3,74.430,4,roller
04-23-40,3,74.330,4,roller
04-23-41,3,74.230,4,roller
04-23-42,3,74.150,4,roller
04-23-43,3,74.070,4,roller
04-23-44,3,74.020,4,roller
04-23-45,3,73.980,4,roller
04-23-46,3,73.970,4,roller
04-23-47,3,73.970,4,roller
04-23-48,3,74.000,4,roller
04-23-49,3,74.050,4,roller
04-23-50,3,74.100,4,roller
04-23-51,3,74.130,4,roller
04-23-52,3,74.170,4,roller
04-23-53,3,74.220,4,roller
04-23-54,3,74.270,4,roller
04-23-55,3,74.320,4,roller
