Time,fms,HR,individual,simulation
07-14-20,0,77.320,11,sea
07-14-21,0,77.180,11,sea
07-14-22,0,77.020,11,sea
07-14-23,0,76.830,11,sea
07-14-24,0,76.670,11,sea
07-14-25,0,76.500,11,sea
07-14-26,0,76.380,11,sea
07-14-27,0,76.280,11,sea
07-14-28,0,76.220,11,sea
07-14-29,0,76.180,11,sea
07-14-30,0,76.220,11,sea
07-14-31,0,76.250,11,sea
07-14-32,0,76.300,11,sea
07-14-33,0,76.370,11,sea
07-14-34,0,76.430,11,sea
07-14-35,0,76.500,11,sea
07-14-36,0,76.550,11,sea
07-14-37,0,76.600,11,sea
07-14-38,0,76.630,11,sea
07-14-39,0,76.630,11,sea
07-14-40,0,76.630,11,sea
07-14-41,0,76.600,11,sea
07-14-42,0,76.570,11,sea
07-14-43,0,76.520,11,sea
07-14-44,0,76.480,11,sea
07-14-45,0,76.450,11,sea
07-14-46,0,76.400,11,sea
07-14-47,0,76.350,11,sea
07-14-48,0,76.300,11,sea
07-14-49,0,76.270,11,sea
