Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
03-33-58,0.812,0,0.663,0.728,2.133,1.906,0.388,0.247,0.536,0.455,0.006,0.006,-0.028,0.0,-0.002,0.993,0.041,1.638,-4.308,0.192,-0.03,-0.365,32.287,8.687,-39.528,-31.838,7.253,-39.986,-0.021,-0.023,0.785,0.018,0.008,0.792,,2,room,Low
03-33-59,1.768,0,0.95,0.92,2.878,2.523,0.575,0.432,0.573,0.496,-0.0,0.007,-0.041,0.147,-0.116,0.974,0.066,2.338,-6.156,0.116,-0.154,-0.972,31.649,8.151,-40.89,-32.322,6.623,-40.855,-0.148,-0.114,0.975,-0.154,-0.12,0.972,,2,room,Low
03-34-00,1.285,0,0.991,0.963,3.221,2.861,0.608,0.431,0.603,0.499,0.002,0.007,-0.041,0.254,-0.06,0.955,0.075,2.291,-6.313,-0.455,-0.17,-0.798,31.091,8.086,-41.232,-32.786,6.727,-41.874,-0.247,-0.053,0.958,-0.269,-0.072,0.95,,2,room,Low
03-34-01,1.888,0,1.0,0.998,3.29,2.944,0.535,0.426,0.531,0.496,0.004,0.008,-0.041,0.006,-0.039,0.988,0.085,2.456,-6.512,-0.441,-0.165,-0.834,32.259,8.183,-41.479,-31.606,6.712,-41.859,0.003,-0.031,0.989,-0.012,-0.049,0.988,,2,room,Low
03-34-02,2.727,0,0.917,0.886,2.795,2.432,0.345,0.299,0.477,0.499,0.002,0.007,-0.038,-0.133,-0.038,0.981,0.039,2.458,-5.849,0.716,-0.182,-0.308,33.178,8.137,-42.007,-30.649,6.729,-42.256,0.133,-0.03,0.857,0.122,-0.031,0.858,,2,room,Low
03-34-03,1.773,0,0.989,0.966,3.183,2.638,0.547,0.408,0.543,0.474,-0.014,0.007,-0.042,0.06,0.035,0.991,0.101,2.726,-6.448,0.782,-0.072,-0.58,32.108,8.336,-40.767,-31.778,7.059,-41.882,-0.055,0.022,0.988,-0.064,0.032,0.958,,2,room,Low
03-34-04,0.797,0,0.764,0.534,2.776,2.266,0.458,0.398,0.528,0.558,-0.0,0.006,-0.036,0.078,-0.289,0.927,0.139,2.321,-5.614,-0.086,-0.63,-0.374,31.923,7.858,-44.213,-31.51,6.553,-44.327,-0.134,-0.283,0.823,-0.009,-0.297,0.788,,2,room,Low
03-34-05,0.806,0,0.907,0.825,2.84,2.404,0.361,0.306,0.398,0.41,-0.001,0.006,-0.038,-0.065,-0.129,0.969,0.171,2.431,-5.859,-0.099,-0.442,-0.58,32.685,7.771,-41.543,-31.052,6.641,-42.298,0.05,-0.125,0.873,0.095,-0.14,0.832,,2,room,Low
03-34-06,1.786,0,0.944,0.969,3.35,2.94,0.531,0.412,0.529,0.48,0.0,0.008,-0.042,-0.013,-0.054,0.996,0.231,2.721,-6.532,-0.348,-0.261,-0.897,32.306,8.625,-41.518,-31.572,7.512,-43.25,0.019,-0.051,0.996,-0.0,-0.059,0.995,,2,room,Low
03-34-07,2.301,0,0.87,0.908,3.513,3.099,0.543,0.397,0.544,0.467,-0.0,0.008,-0.042,0.023,-0.03,0.999,-0.312,2.607,-7.611,-0.398,-0.258,-0.88,32.073,8.678,-40.454,-31.842,7.824,-43.406,-0.011,-0.025,1.0,-0.035,-0.037,0.999,,2,room,Low
03-34-08,1.494,0,0.917,0.973,3.397,2.941,0.485,0.401,0.485,0.467,0.002,0.008,-0.042,-0.155,-0.023,0.974,-4.005,1.82,-15.222,0.011,-0.224,-0.941,33.077,8.803,-41.499,-30.804,7.794,-43.331,0.165,-0.012,0.971,0.138,-0.031,0.977,,2,room,Low
03-34-09,1.745,0,0.885,0.968,3.378,2.95,0.477,0.406,0.475,0.471,-0.011,0.008,-0.042,-0.172,-0.048,0.976,-3.928,1.822,-15.244,0.81,-0.177,-0.415,33.227,8.75,-41.479,-30.623,7.511,-42.462,0.185,-0.041,0.972,0.166,-0.052,0.976,,2,room,Low
