Time,fms,HR,individual,simulation,CSS
07-17-32,0,79.82,11,sea,Low
07-17-33,0,79.8,11,sea,Low
07-17-34,0,79.77,11,sea,Low
07-17-35,0,79.75,11,sea,Low
07-17-36,0,79.72,11,sea,Low
07-17-37,0,79.7,11,sea,Low
07-17-38,0,79.68,11,sea,Low
07-17-39,0,79.65,11,sea,Low
07-17-40,0,79.62,11,sea,Low
07-17-41,0,79.58,11,sea,Low
07-17-42,0,79.53,11,sea,Low
07-17-43,0,79.47,11,sea,Low
07-17-44,0,79.42,11,sea,Low
07-17-45,0,79.35,11,sea,Low
07-17-46,0,79.27,11,sea,Low
07-17-47,0,79.2,11,sea,Low
07-17-48,0,79.15,11,sea,Low
07-17-49,0,79.12,11,sea,Low
07-17-50,0,79.12,11,sea,Low
07-17-51,0,79.13,11,sea,Low
07-17-52,0,79.18,11,sea,Low
07-17-53,0,79.23,11,sea,Low
07-17-54,0,79.3,11,sea,Low
07-17-55,0,79.4,11,sea,Low
07-17-56,0,79.5,11,sea,Low
07-17-57,0,79.57,11,sea,Low
07-17-58,0,79.63,11,sea,Low
07-17-59,0,79.65,11,sea,Low
07-18-00,0,79.65,11,sea,Low
07-18-01,0,79.63,11,sea,Low
