Time,fms,HR,individual,simulation
12-38-05,0,88.770,1,sea
12-38-06,0,88.750,1,sea
12-38-07,0,88.730,1,sea
12-38-08,0,88.700,1,sea
12-38-09,0,88.670,1,sea
12-38-10,0,88.630,1,sea
12-38-11,0,88.600,1,sea
12-38-12,0,88.600,1,sea
12-38-13,0,88.550,1,sea
12-38-14,0,88.570,1,sea
12-38-15,0,88.580,1,sea
12-38-16,0,88.630,1,sea
12-38-17,0,88.700,1,sea
12-38-18,0,88.780,1,sea
12-38-19,0,88.850,1,sea
12-38-20,0,88.920,1,sea
12-38-21,0,88.950,1,sea
12-38-22,0,88.970,1,sea
12-38-23,0,88.980,1,sea
12-38-24,0,88.980,1,sea
12-38-25,0,88.970,1,sea
12-38-26,0,88.950,1,sea
12-38-27,0,88.920,1,sea
12-38-28,0,88.900,1,sea
12-38-29,0,88.880,1,sea
12-38-30,0,88.880,1,sea
12-38-31,0,88.880,1,sea
12-38-32,0,88.900,1,sea
12-38-33,0,88.920,1,sea
12-38-34,0,88.930,1,sea
