Time,fms,EDA,individual,simulation,CSS
04-09-52,1,6.536,8,beach,Mid
04-09-53,1,6.726,8,beach,Mid
04-09-54,1,6.79,8,beach,Mid
04-09-55,1,6.674,8,beach,Mid
04-09-56,1,6.353,8,beach,Mid
04-09-57,1,6.365,8,beach,Mid
04-09-58,1,6.424,8,beach,Mid
04-09-59,1,6.389,8,beach,Mid
04-10-00,1,6.371,8,beach,Mid
04-10-01,1,6.257,8,beach,Mid
04-10-02,1,6.327,8,beach,Mid
04-10-03,1,6.374,8,beach,Mid
04-10-04,1,6.277,8,beach,Mid
04-10-05,1,6.534,8,beach,Mid
04-10-06,1,6.739,8,beach,Mid
04-10-07,1,6.573,8,beach,Mid
04-10-08,1,6.385,8,beach,Mid
04-10-09,1,6.927,8,beach,Mid
04-10-10,1,7.488,8,beach,Mid
04-10-11,1,7.422,8,beach,Mid
04-10-12,1,7.325,8,beach,Mid
04-10-13,1,7.221,8,beach,Mid
04-10-14,1,7.345,8,beach,Mid
04-10-15,1,7.177,8,beach,Mid
04-10-16,1,7.03,8,beach,Mid
04-10-17,1,6.867,8,beach,Mid
04-10-18,1,6.738,8,beach,Mid
04-10-19,1,6.607,8,beach,Mid
04-10-20,1,6.674,8,beach,Mid
04-10-21,1,6.84,8,beach,Mid
