Time,fms,EDA,individual,simulation,CSS
04-10-56,1,5.833,8,beach,Mid
04-10-57,1,5.779,8,beach,Mid
04-10-58,1,5.752,8,beach,Mid
04-10-59,1,5.713,8,beach,Mid
04-11-00,1,5.696,8,beach,Mid
04-11-01,1,5.803,8,beach,Mid
04-11-02,1,5.938,8,beach,Mid
04-11-03,1,5.892,8,beach,Mid
04-11-04,1,5.572,8,beach,Mid
04-11-05,1,5.508,8,beach,Mid
04-11-06,1,5.499,8,beach,Mid
04-11-07,1,5.472,8,beach,Mid
04-11-08,1,5.439,8,beach,Mid
04-11-09,1,5.443,8,beach,Mid
04-11-10,1,5.479,8,beach,Mid
04-11-11,1,5.543,8,beach,Mid
04-11-12,1,5.63,8,beach,Mid
04-11-13,1,5.519,8,beach,Mid
04-11-14,1,5.401,8,beach,Mid
04-11-15,1,5.367,8,beach,Mid
04-11-16,1,5.381,8,beach,Mid
04-11-17,1,5.333,8,beach,Mid
04-11-18,1,5.592,8,beach,Mid
04-11-19,1,6.03,8,beach,Mid
04-11-20,1,5.975,8,beach,Mid
04-11-21,1,5.933,8,beach,Mid
04-11-22,1,5.847,8,beach,Mid
04-11-23,1,5.935,8,beach,Mid
04-11-24,1,5.987,8,beach,Mid
04-11-25,1,5.957,8,beach,Mid
