Time,fms,EDA,individual,simulation
03-52-34,3,7.811,8,walk
03-52-35,3,8.105,8,walk
03-52-36,3,7.966,8,walk
03-52-37,3,8.318,8,walk
03-52-38,3,8.088,8,walk
03-52-39,3,7.698,8,walk
03-52-40,3,7.520,8,walk
03-52-41,3,7.521,8,walk
03-52-42,3,7.721,8,walk
03-52-43,3,7.702,8,walk
03-52-44,3,7.810,8,walk
03-52-45,3,7.707,8,walk
03-52-46,3,7.509,8,walk
03-52-47,3,7.355,8,walk
03-52-48,3,7.121,8,walk
03-52-49,3,7.015,8,walk
03-52-50,3,7.031,8,walk
03-52-51,3,7.231,8,walk
03-52-52,3,7.386,8,walk
03-52-53,3,7.443,8,walk
03-52-54,3,6.963,8,walk
03-52-55,3,6.731,8,walk
03-52-56,3,6.767,8,walk
03-52-57,3,6.814,8,walk
03-52-58,3,6.971,8,walk
03-52-59,3,7.088,8,walk
03-53-00,3,7.091,8,walk
03-53-01,3,7.096,8,walk
03-53-02,3,7.336,8,walk
03-53-03,3,7.376,8,walk
