Time,fms,EDA,individual,simulation,CSS
12-33-35,0,0.545,7,room,Low
12-33-36,0,0.546,7,room,Low
12-33-37,0,0.537,7,room,Low
12-33-38,0,0.537,7,room,Low
12-33-39,0,0.611,7,room,Low
12-33-40,0,0.702,7,room,Low
12-33-41,0,0.791,7,room,Low
12-33-42,0,0.855,7,room,Low
12-33-43,0,0.812,7,room,Low
12-33-44,0,0.804,7,room,Low
12-33-45,0,0.933,7,room,Low
12-33-46,0,0.977,7,room,Low
12-33-47,0,0.94,7,room,Low
12-33-48,0,0.91,7,room,Low
12-33-49,0,1.003,7,room,Low
12-33-50,0,0.994,7,room,Low
12-33-51,0,0.917,7,room,Low
12-33-52,0,0.907,7,room,Low
12-33-53,0,0.9,7,room,Low
12-33-54,0,0.867,7,room,Low
12-33-55,0,0.827,7,room,Low
12-33-56,0,0.842,7,room,Low
12-33-57,0,0.859,7,room,Low
12-33-58,0,0.838,7,room,Low
12-33-59,0,0.815,7,room,Low
12-34-00,0,0.796,7,room,Low
12-34-01,0,0.807,7,room,Low
12-34-02,0,0.797,7,room,Low
12-34-03,0,0.813,7,room,Low
12-34-04,0,0.85,7,room,Low
