Time,fms,EDA,individual,simulation
04-13-26,5,0.433,3,roller
04-13-27,5,0.431,3,roller
04-13-28,5,0.431,3,roller
04-13-29,5,0.429,3,roller
04-13-30,5,0.432,3,roller
04-13-31,5,0.437,3,roller
04-13-32,5,0.441,3,roller
04-13-33,5,0.435,3,roller
04-13-34,5,0.435,3,roller
04-13-35,5,0.437,3,roller
04-13-36,5,0.440,3,roller
04-13-37,5,0.442,3,roller
04-13-38,5,0.446,3,roller
04-13-39,5,0.454,3,roller
04-13-40,5,0.457,3,roller
04-13-41,5,0.454,3,roller
04-13-42,5,0.449,3,roller
04-13-43,5,0.458,3,roller
04-13-44,5,0.460,3,roller
04-13-45,5,0.465,3,roller
04-13-46,5,0.470,3,roller
04-13-47,5,0.468,3,roller
04-13-48,5,0.468,3,roller
04-13-49,5,0.464,3,roller
04-13-50,5,0.469,3,roller
04-13-51,5,0.467,3,roller
04-13-52,5,0.468,3,roller
04-13-53,5,0.465,3,roller
04-13-54,5,0.464,3,roller
04-13-55,5,0.467,3,roller
