Time,fms,EDA,individual,simulation
04-15-34,7,0.419,3,roller
04-15-35,7,0.416,3,roller
04-15-36,7,0.416,3,roller
04-15-37,7,0.415,3,roller
04-15-38,7,0.413,3,roller
04-15-39,7,0.415,3,roller
04-15-40,7,0.411,3,roller
04-15-41,7,0.413,3,roller
04-15-42,7,0.408,3,roller
04-15-43,7,0.410,3,roller
04-15-44,7,0.409,3,roller
04-15-45,7,0.405,3,roller
04-15-46,7,0.408,3,roller
04-15-47,7,0.406,3,roller
04-15-48,7,0.411,3,roller
04-15-49,7,0.407,3,roller
04-15-50,7,0.404,3,roller
04-15-51,7,0.405,3,roller
04-15-52,7,0.400,3,roller
04-15-53,7,0.400,3,roller
04-15-54,7,0.395,3,roller
04-15-55,7,0.396,3,roller
04-15-56,7,0.395,3,roller
04-15-57,7,0.391,3,roller
04-15-58,7,0.393,3,roller
04-15-59,7,0.390,3,roller
04-16-00,7,0.393,3,roller
04-16-01,7,0.388,3,roller
04-16-02,7,0.389,3,roller
04-16-03,7,0.387,3,roller
