Time,fms,HR,individual,simulation
11-53-26,0,77.400,12,beach
11-53-27,0,77.380,12,beach
11-53-28,0,77.370,12,beach
11-53-29,0,77.350,12,beach
11-53-30,0,77.370,12,beach
11-53-31,0,77.380,12,beach
11-53-32,0,77.400,12,beach
11-53-33,0,77.430,12,beach
11-53-34,0,77.470,12,beach
11-53-35,0,77.500,12,beach
11-53-36,0,77.530,12,beach
11-53-37,0,77.570,12,beach
11-53-38,0,77.580,12,beach
11-53-39,0,77.600,12,beach
11-53-40,0,77.630,12,beach
11-53-41,0,77.670,12,beach
11-53-42,0,77.700,12,beach
11-53-43,0,77.730,12,beach
11-53-44,0,77.770,12,beach
11-53-45,0,77.800,12,beach
11-53-46,0,77.830,12,beach
11-53-47,0,77.880,12,beach
11-53-48,0,77.880,12,beach
11-53-49,0,77.900,12,beach
11-53-50,0,77.920,12,beach
11-53-51,0,77.950,12,beach
11-53-52,0,77.970,12,beach
11-53-53,0,77.980,12,beach
11-53-54,0,78.020,12,beach
11-53-55,0,78.030,12,beach
