Time,fms,HR,individual,simulation
11-50-46,0,71.950,12,beach
11-50-47,0,71.950,12,beach
11-50-48,0,71.930,12,beach
11-50-49,0,72.030,12,beach
11-50-50,0,72.100,12,beach
11-50-51,0,72.130,12,beach
11-50-52,0,72.130,12,beach
11-50-53,0,72.130,12,beach
11-50-54,0,72.150,12,beach
11-50-55,0,72.170,12,beach
11-50-56,0,72.170,12,beach
11-50-57,0,72.180,12,beach
11-50-58,0,72.200,12,beach
11-50-59,0,72.220,12,beach
11-51-00,0,72.250,12,beach
11-51-01,0,72.280,12,beach
11-51-02,0,72.330,12,beach
11-51-03,0,72.380,12,beach
11-51-04,0,72.430,12,beach
11-51-05,0,72.480,12,beach
11-51-06,0,72.520,12,beach
11-51-07,0,72.530,12,beach
11-51-08,0,72.570,12,beach
11-51-09,0,72.620,12,beach
11-51-10,0,72.700,12,beach
11-51-11,0,72.830,12,beach
11-51-12,0,72.980,12,beach
11-51-13,0,73.150,12,beach
11-51-14,0,73.300,12,beach
11-51-15,0,73.420,12,beach
