Time,fms,HR,individual,simulation
12-47-29,0,69.670,7,walk
12-47-30,0,69.500,7,walk
12-47-31,0,69.220,7,walk
12-47-32,0,69.000,7,walk
12-47-33,0,68.800,7,walk
12-47-34,0,68.620,7,walk
12-47-35,0,68.500,7,walk
12-47-36,0,68.420,7,walk
12-47-37,0,68.370,7,walk
12-47-38,0,67.980,7,walk
12-47-39,0,67.630,7,walk
12-47-40,0,67.280,7,walk
12-47-41,0,66.900,7,walk
12-47-42,0,66.520,7,walk
12-47-43,0,66.220,7,walk
12-47-44,0,65.870,7,walk
12-47-45,0,65.900,7,walk
12-47-46,0,65.880,7,walk
12-47-47,0,65.830,7,walk
12-47-48,0,65.750,7,walk
12-47-49,0,65.670,7,walk
12-47-50,0,65.570,7,walk
12-47-51,0,65.450,7,walk
12-47-52,0,65.300,7,walk
12-47-53,0,65.170,7,walk
12-47-54,0,64.980,7,walk
12-47-55,0,64.780,7,walk
12-47-56,0,64.550,7,walk
12-47-57,0,64.300,7,walk
12-47-58,0,64.030,7,walk
