Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
12-17-10,3.393,1,0.992,0.997,4.221,3.843,0.498,0.32,0.526,0.347,0.004,0.007,-0.025,0.023,-0.061,0.996,-0.021,5.885,21.705,0.009,0.06,0.997,32.592,7.285,-25.568,-30.694,6.151,-24.293,-0.016,-0.065,0.996,-0.031,-0.061,0.996,,1,roller,High
12-17-11,2.659,1,0.792,0.886,3.458,3.332,0.325,0.15,0.396,0.211,-0.005,0.007,-0.023,0.02,-0.028,0.995,-0.025,5.751,26.631,0.027,0.263,0.946,32.588,7.713,-25.189,-30.718,6.926,-25.045,-0.008,-0.034,0.88,-0.024,-0.028,0.91,,1,roller,High
12-17-12,1.834,1,0.504,0.651,1.59,1.481,0.131,0.014,0.022,-0.097,0.001,0.004,-0.014,0.013,-0.028,0.997,-0.01,4.355,18.633,0.026,0.315,0.891,32.571,8.4,-26.339,-30.296,6.961,-25.504,-0.011,-0.032,0.526,-0.012,-0.031,0.526,,1,roller,High
12-17-13,5.664,1,0.986,0.984,3.778,3.363,0.491,0.362,0.52,0.39,-0.004,0.006,-0.026,0.004,-0.196,0.98,-0.024,12.531,40.626,0.03,0.659,0.752,32.742,6.957,-26.38,-30.674,5.871,-25.379,-0.003,-0.193,0.981,-0.006,-0.198,0.98,,1,roller,High
12-17-14,4.103,1,1.0,0.999,3.831,3.405,0.497,0.376,0.525,0.404,-0.006,0.006,-0.026,0.022,-0.23,0.972,-0.026,17.166,45.263,0.041,0.621,0.782,32.63,6.781,-26.595,-30.711,5.736,-25.732,-0.017,-0.225,0.974,-0.023,-0.233,0.972,,1,roller,High
12-17-15,8.545,1,1.0,1.0,3.955,3.55,0.489,0.375,0.519,0.402,-0.005,0.006,-0.026,-0.0,-0.224,0.974,-0.024,21.468,49.563,0.02,0.628,0.778,32.753,6.767,-26.539,-30.655,5.808,-25.936,0.002,-0.222,0.975,-0.001,-0.223,0.974,,1,roller,High
12-17-16,7.876,1,1.0,1.0,3.644,3.134,0.484,0.371,0.512,0.398,-0.005,0.006,-0.026,-0.017,-0.213,0.977,-0.025,25.768,53.863,-0.0,0.641,0.768,32.822,6.804,-26.476,-30.557,5.936,-26.279,0.02,-0.212,0.977,0.015,-0.214,0.977,,1,roller,High
12-17-17,3.625,1,1.0,1.0,3.302,2.956,0.506,0.38,0.532,0.406,-0.006,0.006,-0.026,0.031,-0.234,0.971,-0.025,30.021,58.116,0.046,0.621,0.782,32.47,6.716,-26.553,-30.876,5.867,-26.416,-0.031,-0.236,0.971,-0.033,-0.234,0.971,,1,roller,High
12-17-18,5.795,1,1.0,1.0,3.284,3.029,0.507,0.39,0.532,0.417,-0.005,0.006,-0.027,0.036,-0.261,0.964,-0.025,34.361,62.458,0.051,0.593,0.803,32.454,6.575,-26.609,-30.866,5.727,-26.463,-0.033,-0.26,0.965,-0.037,-0.263,0.964,,1,roller,High
12-17-19,5.286,1,1.0,1.0,3.276,2.96,0.502,0.409,0.525,0.436,-0.005,0.006,-0.027,0.019,-0.312,0.949,-0.025,38.696,66.795,0.033,0.539,0.841,32.496,6.34,-26.7,-30.762,5.484,-26.568,-0.019,-0.313,0.949,-0.019,-0.313,0.949,,1,roller,High
12-17-20,5.36,1,0.993,0.971,3.111,2.887,0.522,0.44,0.544,0.47,-0.006,0.005,-0.027,0.065,-0.403,0.911,-0.025,43.006,71.099,0.076,0.426,0.898,32.178,6.009,-26.881,-31.049,5.101,-26.813,-0.066,-0.402,0.911,-0.066,-0.406,0.909,,1,roller,High
12-17-21,4.261,1,0.988,0.88,2.926,2.734,0.574,0.457,0.591,0.485,-0.006,0.005,-0.027,0.198,-0.449,0.871,-0.023,47.417,76.114,0.22,0.107,0.961,31.353,5.894,-27.016,-31.683,4.983,-26.978,-0.194,-0.454,0.869,-0.202,-0.445,0.872,,1,roller,High
12-17-22,3.238,1,0.939,0.935,3.109,2.957,0.524,0.447,0.538,0.475,-0.004,0.005,-0.027,0.074,-0.427,0.89,-0.015,50.122,82.947,0.128,-0.429,0.869,32.133,5.965,-26.9,-30.828,5.081,-26.794,-0.066,-0.425,0.892,-0.072,-0.428,0.889,,1,roller,High
12-17-23,3.623,1,0.932,0.982,3.547,3.345,0.482,0.445,0.498,0.473,-0.005,0.005,-0.027,-0.036,-0.422,0.905,-0.018,47.722,91.939,0.012,-0.881,0.391,32.769,5.939,-26.877,-30.235,5.08,-26.736,0.037,-0.417,0.908,0.034,-0.426,0.904,,1,roller,High
12-17-24,4.394,1,0.982,0.991,3.944,3.662,0.474,0.389,0.493,0.416,-0.004,0.006,-0.026,-0.054,-0.277,0.95,-0.018,36.756,97.477,-0.005,-0.968,-0.202,32.94,6.617,-26.476,-30.186,5.779,-26.382,0.051,-0.267,0.953,0.057,-0.273,0.951,,1,roller,High
12-17-25,3.794,1,1.0,1.0,4.086,3.821,0.472,0.3,0.495,0.326,-0.017,0.007,-0.025,-0.055,-0.009,0.997,-0.031,18.751,100.789,0.001,-0.877,0.376,33.004,7.575,-25.509,-30.238,6.662,-25.09,0.051,-0.012,0.997,0.056,-0.008,0.997,,1,roller,High
12-17-26,3.768,1,0.908,0.926,3.913,3.651,0.47,0.31,0.496,0.336,-0.016,0.007,-0.025,-0.055,-0.033,0.997,-0.125,7.237,119.254,-0.027,0.17,0.899,33.059,7.441,-25.658,-30.285,6.517,-25.197,0.054,-0.039,0.997,0.057,-0.034,0.997,,1,roller,High
12-17-27,3.885,1,0.875,0.877,3.676,3.345,0.48,0.324,0.505,0.35,-0.014,0.007,-0.025,-0.034,-0.077,0.996,-1.137,20.597,131.03,-0.033,0.869,-0.213,32.918,7.276,-25.733,-30.45,6.346,-25.216,0.029,-0.081,0.996,0.036,-0.076,0.996,,1,roller,High
12-17-28,4.685,1,0.811,0.841,3.859,3.506,0.479,0.313,0.503,0.338,-0.014,0.007,-0.025,-0.035,-0.04,0.997,-2.011,30.253,120.518,-0.042,-0.039,-0.948,32.904,7.358,-25.471,-30.37,6.476,-25.147,0.034,-0.046,0.996,0.034,-0.041,0.997,,1,roller,High
12-17-29,4.106,1,0.718,0.737,4.292,3.936,0.481,0.282,0.501,0.309,-0.001,0.007,-0.025,-0.031,0.042,0.994,-2.798,23.205,109.324,-0.028,-0.873,-0.227,32.847,7.748,-25.33,-30.274,6.87,-24.995,0.031,0.045,0.994,0.032,0.043,0.994,,1,roller,High
12-17-30,4.815,1,0.765,0.792,4.323,3.975,0.488,0.297,0.513,0.324,-0.0,0.007,-0.025,-0.006,0.005,0.999,-3.793,8.654,114.889,-0.004,-0.33,0.839,32.803,7.508,-25.184,-30.522,6.542,-24.632,0.003,0.002,0.999,0.007,0.005,0.999,,1,roller,High
12-17-31,3.888,1,0.909,0.934,3.556,3.233,0.438,0.332,0.463,0.356,0.016,0.007,-0.026,-0.129,-0.097,0.986,-8.651,12.231,134.934,-0.507,0.466,0.65,33.593,7.179,-25.855,-29.75,6.382,-25.854,0.131,-0.099,0.985,0.136,-0.092,0.985,,1,roller,High
12-17-32,4.52,1,0.871,0.889,3.917,3.478,0.466,0.325,0.491,0.347,0.0,0.007,-0.026,-0.064,-0.076,0.993,-24.705,19.999,144.079,-0.93,0.171,0.134,33.13,7.251,-25.844,-30.189,6.485,-25.59,0.061,-0.076,0.993,0.065,-0.071,0.993,,1,roller,High
12-17-33,3.63,1,0.879,0.861,4.237,3.827,0.499,0.316,0.526,0.339,0.005,0.007,-0.025,0.022,-0.045,0.996,-42.058,17.602,149.312,-0.707,-0.575,0.315,32.617,7.32,-25.532,-30.707,6.369,-24.665,-0.023,-0.051,0.996,-0.027,-0.043,0.996,,1,roller,High
12-17-34,4.44,1,0.915,0.901,4.122,3.677,0.498,0.324,0.523,0.35,-0.009,0.007,-0.025,0.024,-0.071,0.995,-52.882,8.241,162.597,-0.077,-0.314,0.882,32.642,7.245,-25.749,-30.656,6.261,-25.042,-0.024,-0.071,0.995,-0.023,-0.069,0.995,,1,roller,High
12-17-35,4.343,1,0.87,0.875,3.518,3.218,0.498,0.311,0.52,0.337,-0.008,0.007,-0.025,0.012,-0.034,0.997,-54.02,13.169,183.213,0.064,0.741,0.585,32.622,7.414,-25.533,-30.628,6.407,-24.851,-0.013,-0.041,0.996,-0.016,-0.035,0.996,,1,roller,High
12-17-36,2.864,1,0.987,0.957,3.627,3.358,0.569,0.425,0.592,0.452,-0.008,0.005,-0.026,0.204,-0.353,0.91,-49.916,29.616,189.625,0.771,0.31,0.301,31.474,6.066,-26.294,-31.695,4.978,-25.267,-0.196,-0.358,0.91,-0.209,-0.355,0.908,,1,roller,High
12-17-37,3.644,1,0.993,0.973,3.82,3.563,0.578,0.4,0.602,0.427,-0.007,0.006,-0.026,0.226,-0.288,0.923,-38.004,30.02,189.68,0.334,-0.894,0.126,31.319,6.412,-26.267,-31.889,5.308,-25.264,-0.215,-0.29,0.925,-0.23,-0.283,0.924,,1,roller,High
12-17-38,3.428,1,0.908,0.926,4.261,3.868,0.519,0.313,0.544,0.339,-0.016,0.007,-0.025,0.076,-0.041,0.986,-34.008,15.962,185.764,-0.09,-0.762,-0.521,32.261,7.415,-25.667,-31.003,6.387,-24.798,-0.069,-0.045,0.986,-0.076,-0.038,0.986,,1,roller,High
12-17-39,3.741,1,0.802,0.837,4.181,3.745,0.486,0.304,0.518,0.328,-0.009,0.007,-0.025,-0.005,0.002,0.997,-33.972,6.916,167.922,-0.026,0.091,-0.975,32.853,7.423,-25.396,-30.639,6.493,-24.854,0.007,-0.01,0.997,0.004,0.002,0.997,,1,roller,High
