Time,fms,HR,individual,simulation,CSS
12-46-14,0,72.83,12,walk,Low
12-46-15,0,72.8,12,walk,Low
12-46-16,0,72.75,12,walk,Low
12-46-17,0,72.7,12,walk,Low
12-46-18,0,72.62,12,walk,Low
12-46-19,0,72.52,12,walk,Low
12-46-20,0,72.43,12,walk,Low
12-46-21,0,72.33,12,walk,Low
12-46-22,0,72.27,12,walk,Low
12-46-23,0,72.2,12,walk,Low
12-46-24,0,72.13,12,walk,Low
12-46-25,0,72.07,12,walk,Low
12-46-26,0,72.03,12,walk,Low
12-46-27,0,72.02,12,walk,Low
12-46-28,0,71.97,12,walk,Low
12-46-29,0,71.92,12,walk,Low
12-46-30,0,71.88,12,walk,Low
12-46-31,0,71.83,12,walk,Low
12-46-32,0,71.78,12,walk,Low
12-46-33,0,71.75,12,walk,Low
12-46-34,0,71.68,12,walk,Low
12-46-35,0,71.63,12,walk,Low
12-46-36,0,71.55,12,walk,Low
12-46-37,0,71.42,12,walk,Low
12-46-38,0,71.4,12,walk,Low
12-46-39,0,71.38,12,walk,Low
12-46-40,0,71.37,12,walk,Low
12-46-41,0,71.32,12,walk,Low
12-46-42,0,71.23,12,walk,Low
12-46-43,0,71.03,12,walk,Low
