Time,fms,HR,individual,simulation,CSS
12-41-58,0,71.87,12,walk,Low
12-41-59,0,71.9,12,walk,Low
12-42-00,0,71.92,12,walk,Low
12-42-01,0,71.88,12,walk,Low
12-42-02,0,71.85,12,walk,Low
12-42-03,0,71.85,12,walk,Low
12-42-04,0,71.83,12,walk,Low
12-42-05,0,71.82,12,walk,Low
12-42-06,0,71.8,12,walk,Low
12-42-07,0,71.72,12,walk,Low
12-42-08,0,71.6,12,walk,Low
12-42-09,0,71.55,12,walk,Low
12-42-10,0,71.6,12,walk,Low
12-42-11,0,71.62,12,walk,Low
12-42-12,0,71.6,12,walk,Low
12-42-13,0,71.65,12,walk,Low
12-42-14,0,71.7,12,walk,Low
12-42-15,0,71.73,12,walk,Low
12-42-16,0,71.72,12,walk,Low
12-42-17,0,71.72,12,walk,Low
12-42-18,0,71.75,12,walk,Low
12-42-19,0,71.77,12,walk,Low
12-42-20,0,71.82,12,walk,Low
12-42-21,0,71.87,12,walk,Low
12-42-22,0,71.93,12,walk,Low
12-42-23,0,71.97,12,walk,Low
12-42-24,0,71.98,12,walk,Low
12-42-25,0,72.0,12,walk,Low
12-42-26,0,72.02,12,walk,Low
12-42-27,0,72.1,12,walk,Low
