Time,fms,EDA,individual,simulation
12-23-52,0,5.761,12,room
12-23-53,0,5.752,12,room
12-23-54,0,5.686,12,room
12-23-55,0,5.613,12,room
12-23-56,0,5.619,12,room
12-23-57,0,5.640,12,room
12-23-58,0,5.607,12,room
12-23-59,0,5.553,12,room
12-24-00,0,5.721,12,room
12-24-01,0,5.922,12,room
12-24-02,0,5.809,12,room
12-24-03,0,5.673,12,room
12-24-04,0,5.631,12,room
12-24-05,0,5.627,12,room
12-24-06,0,5.617,12,room
12-24-07,0,5.641,12,room
12-24-08,0,5.583,12,room
12-24-09,0,5.610,12,room
12-24-10,0,5.704,12,room
12-24-11,0,5.754,12,room
12-24-12,0,5.664,12,room
12-24-13,0,5.681,12,room
12-24-14,0,6.055,12,room
12-24-15,0,6.064,12,room
12-24-16,0,5.953,12,room
12-24-17,0,6.187,12,room
12-24-18,0,6.115,12,room
12-24-19,0,6.330,12,room
12-24-20,0,6.308,12,room
12-24-21,0,6.146,12,room
