Time,fms,HR,individual,simulation
04-07-12,0,75.050,2,walk
04-07-13,0,74.850,2,walk
04-07-14,0,74.630,2,walk
04-07-15,0,74.450,2,walk
04-07-16,0,74.250,2,walk
04-07-17,0,74.020,2,walk
04-07-18,0,73.780,2,walk
04-07-19,0,73.550,2,walk
04-07-20,0,73.420,2,walk
04-07-21,0,73.300,2,walk
04-07-22,0,73.230,2,walk
04-07-23,0,73.150,2,walk
04-07-24,0,73.070,2,walk
04-07-25,0,73.050,2,walk
04-07-26,0,73.050,2,walk
04-07-27,0,73.070,2,walk
04-07-28,0,73.100,2,walk
04-07-29,0,73.130,2,walk
04-07-30,0,73.370,2,walk
04-07-31,0,73.570,2,walk
04-07-32,0,73.730,2,walk
04-07-33,0,73.900,2,walk
04-07-34,0,74.050,2,walk
04-07-35,0,74.200,2,walk
04-07-36,0,74.370,2,walk
04-07-37,0,74.520,2,walk
04-07-38,0,74.730,2,walk
04-07-39,0,74.930,2,walk
04-07-40,0,75.180,2,walk
04-07-41,0,75.430,2,walk
