Time,fms,EDA,individual,simulation
04-07-44,0,5.551,2,walk
04-07-45,0,4.950,2,walk
04-07-46,0,4.624,2,walk
04-07-47,0,4.512,2,walk
04-07-48,0,4.632,2,walk
04-07-49,0,4.633,2,walk
04-07-50,0,4.493,2,walk
04-07-51,0,4.507,2,walk
04-07-52,0,4.481,2,walk
04-07-53,0,4.396,2,walk
04-07-54,0,4.361,2,walk
04-07-55,0,4.339,2,walk
04-07-56,0,4.343,2,walk
04-07-57,0,4.245,2,walk
04-07-58,0,4.273,2,walk
04-07-59,0,4.228,2,walk
04-08-00,0,4.211,2,walk
04-08-01,0,4.236,2,walk
04-08-02,0,4.229,2,walk
04-08-03,0,4.220,2,walk
04-08-04,0,4.221,2,walk
04-08-05,0,4.183,2,walk
04-08-06,0,4.129,2,walk
04-08-07,0,4.126,2,walk
04-08-08,0,4.158,2,walk
04-08-09,0,4.142,2,walk
04-08-10,0,4.102,2,walk
04-08-11,0,4.146,2,walk
04-08-12,0,4.511,2,walk
04-08-13,0,5.006,2,walk
