Time,fms,EDA,individual,simulation
04-06-40,0,4.556,2,walk
04-06-41,0,4.515,2,walk
04-06-42,0,4.460,2,walk
04-06-43,0,4.414,2,walk
04-06-44,0,4.372,2,walk
04-06-45,0,4.340,2,walk
04-06-46,0,4.329,2,walk
04-06-47,0,4.314,2,walk
04-06-48,0,4.221,2,walk
04-06-49,0,4.185,2,walk
04-06-50,0,4.232,2,walk
04-06-51,0,4.241,2,walk
04-06-52,0,4.229,2,walk
04-06-53,0,4.207,2,walk
04-06-54,0,4.195,2,walk
04-06-55,0,4.168,2,walk
04-06-56,0,4.138,2,walk
04-06-57,0,4.143,2,walk
04-06-58,0,4.139,2,walk
04-06-59,0,4.110,2,walk
04-07-00,0,4.132,2,walk
04-07-01,0,4.173,2,walk
04-07-02,0,4.103,2,walk
04-07-03,0,4.007,2,walk
04-07-04,0,4.077,2,walk
04-07-05,0,4.098,2,walk
04-07-06,0,4.096,2,walk
04-07-07,0,4.080,2,walk
04-07-08,0,4.016,2,walk
04-07-09,0,3.956,2,walk
