Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
05-00-59,1.606,0,0.989,1.0,3.976,4.293,0.567,0.65,0.522,0.682,0.008,-0.002,-0.028,-0.092,-0.122,0.977,-52.941,2.246,78.043,0.211,-0.211,-0.944,30.486,-2.167,-26.946,-31.616,-2.126,-29.623,0.079,-0.13,0.978,0.099,-0.117,0.977,,14,beach,Low
05-01-00,2.398,0,0.943,0.982,3.385,3.611,0.597,0.646,0.545,0.672,-0.004,-0.002,-0.028,-0.017,-0.067,0.967,-52.958,2.303,78.242,0.173,-0.289,-0.905,29.993,-2.525,-26.509,-31.829,-2.225,-29.466,0.011,-0.069,0.965,0.02,-0.06,0.969,,14,beach,Low
05-01-01,2.298,0,0.839,0.852,3.626,3.802,0.568,0.674,0.511,0.698,0.004,-0.003,-0.028,-0.1,-0.051,0.949,-52.882,2.25,77.938,0.583,-0.375,-0.597,30.466,-3.19,-26.92,-31.363,-2.408,-30.849,0.083,-0.065,0.947,0.108,-0.063,0.947,,14,beach,Low
05-01-02,1.966,0,0.925,0.988,3.731,3.997,0.553,0.69,0.501,0.713,0.007,-0.003,-0.028,-0.123,-0.097,0.967,-52.796,2.722,77.846,0.46,-0.397,-0.758,30.662,-3.495,-27.139,-31.273,-3.283,-29.43,0.117,-0.094,0.968,0.133,-0.084,0.968,,14,beach,Low
05-01-03,2.175,0,0.968,0.99,3.668,4.02,0.534,0.656,0.482,0.673,0.002,-0.003,-0.029,-0.175,-0.048,0.968,-52.66,2.843,77.896,0.708,-0.189,-0.643,30.931,-2.728,-27.256,-31.082,-2.276,-29.989,0.171,-0.047,0.968,0.195,-0.037,0.965,,14,beach,Low
05-01-04,2.231,0,0.953,0.933,3.728,3.968,0.614,0.686,0.565,0.709,-0.012,-0.003,-0.029,0.008,-0.132,0.972,-52.543,2.836,77.632,0.792,-0.305,-0.473,29.748,-3.197,-26.976,-32.228,-2.604,-30.137,-0.033,-0.132,0.971,-0.005,-0.135,0.973,,14,beach,Low
05-01-05,1.387,0,0.982,0.983,4.095,4.329,0.605,0.709,0.552,0.734,-0.006,-0.003,-0.029,0.001,-0.181,0.946,-52.274,2.823,77.241,0.487,-0.44,-0.685,29.924,-3.478,-27.088,-31.96,-2.92,-30.263,-0.016,-0.183,0.946,0.015,-0.179,0.946,,14,beach,Low
05-01-06,1.429,0,0.858,0.903,4.208,4.503,0.642,0.743,0.588,0.782,0.006,-0.004,-0.028,0.069,-0.257,0.932,-52.054,2.815,76.983,0.223,-0.588,-0.625,29.329,-4.021,-27.019,-32.421,-3.569,-30.404,-0.093,-0.253,0.933,-0.064,-0.264,0.929,,14,beach,Low
05-01-07,1.708,0,0.914,0.956,4.072,4.412,0.606,0.762,0.551,0.792,0.002,-0.004,-0.028,0.009,-0.291,0.952,-52.15,2.769,76.984,-0.333,-0.808,-0.473,29.922,-4.389,-27.027,-31.886,-3.922,-30.063,-0.021,-0.296,0.951,0.008,-0.287,0.954,,14,beach,Low
05-01-08,1.638,0,0.872,0.916,4.186,4.526,0.623,0.77,0.572,0.81,0.002,-0.004,-0.029,0.059,-0.307,0.945,-52.445,2.74,77.187,-0.282,-0.877,-0.367,29.758,-4.401,-27.26,-32.129,-4.124,-30.28,-0.075,-0.311,0.942,-0.039,-0.309,0.944,,14,beach,Low
