Time,fms,HR,individual,simulation
07-41-26,2.000,71.780,11,roller
07-41-27,2.000,71.750,11,roller
07-41-28,2.000,71.700,11,roller
07-41-29,2.000,71.650,11,roller
07-41-30,2.000,71.620,11,roller
07-41-31,2.000,71.600,11,roller
07-41-32,2.000,71.570,11,roller
07-41-33,2.000,71.550,11,roller
07-41-34,2.000,71.570,11,roller
07-41-35,2.000,71.580,11,roller
07-41-36,2.000,71.600,11,roller
07-41-37,2.000,71.630,11,roller
07-41-38,2.000,71.650,11,roller
07-41-39,2.000,71.650,11,roller
07-41-40,2.000,71.650,11,roller
07-41-41,2.000,71.700,11,roller
07-41-42,2.000,71.730,11,roller
07-41-43,2.000,71.770,11,roller
07-41-44,2.000,71.800,11,roller
07-41-45,2.000,71.830,11,roller
07-41-46,2.000,71.880,11,roller
07-41-47,2.000,71.930,11,roller
07-41-48,2.000,72.000,11,roller
07-41-49,2.000,72.070,11,roller
07-41-50,2.000,72.150,11,roller
07-41-51,2.000,72.230,11,roller
07-41-52,2.000,72.330,11,roller
07-41-53,2.000,72.450,11,roller
07-41-54,2.000,72.570,11,roller
07-41-55,2.000,72.700,11,roller
