Time,fms,EDA,individual,simulation
12-34-09,6,6.078,12,roller
12-34-10,6,5.947,12,roller
12-34-11,6,5.670,12,roller
12-34-12,6,5.505,12,roller
12-34-13,6,5.417,12,roller
12-34-14,6,5.381,12,roller
12-34-15,6,5.370,12,roller
12-34-16,6,5.338,12,roller
12-34-17,6,5.330,12,roller
12-34-18,6,5.359,12,roller
12-34-19,6,5.380,12,roller
12-34-20,6,5.545,12,roller
12-34-21,6,5.516,12,roller
12-34-22,6,5.422,12,roller
12-34-23,6,5.349,12,roller
12-34-24,6,5.313,12,roller
12-34-25,6,5.358,12,roller
12-34-26,6,5.328,12,roller
12-34-27,6,5.330,12,roller
12-34-28,6,5.297,12,roller
12-34-29,6,5.397,12,roller
12-34-30,6,5.679,12,roller
12-34-31,6,5.649,12,roller
12-34-32,6,5.544,12,roller
12-34-33,6,5.458,12,roller
12-34-34,6,5.401,12,roller
12-34-35,6,5.362,12,roller
12-34-36,6,5.333,12,roller
12-34-37,6,5.312,12,roller
12-34-38,6,5.292,12,roller
