Time,fms,HR,individual,simulation
12-42-30,0,72.430,12,walk
12-42-31,0,72.520,12,walk
12-42-32,0,72.650,12,walk
12-42-33,0,72.400,12,walk
12-42-34,0,72.150,12,walk
12-42-35,0,71.700,12,walk
12-42-36,0,71.280,12,walk
12-42-37,0,70.900,12,walk
12-42-38,0,71.030,12,walk
12-42-39,0,71.170,12,walk
12-42-40,0,71.230,12,walk
12-42-41,0,71.300,12,walk
12-42-42,0,71.200,12,walk
12-42-43,0,71.280,12,walk
12-42-44,0,71.350,12,walk
12-42-45,0,71.380,12,walk
12-42-46,0,71.450,12,walk
12-42-47,0,71.430,12,walk
12-42-48,0,71.400,12,walk
12-42-49,0,71.400,12,walk
12-42-50,0,71.450,12,walk
12-42-51,0,71.470,12,walk
12-42-52,0,71.480,12,walk
12-42-53,0,71.400,12,walk
12-42-54,0,71.350,12,walk
12-42-55,0,71.280,12,walk
12-42-56,0,71.350,12,walk
12-42-57,0,71.420,12,walk
12-42-58,0,71.470,12,walk
12-42-59,0,71.520,12,walk
