Time,fms,HR,individual,simulation
04-43-00,1,82.600,14,roller
04-43-01,1,82.980,14,roller
04-43-02,1,83.370,14,roller
04-43-03,1,83.730,14,roller
04-43-04,1,84.120,14,roller
04-43-05,1,84.470,14,roller
04-43-06,1,84.800,14,roller
04-43-07,1,85.170,14,roller
04-43-08,1,85.570,14,roller
04-43-09,1,85.830,14,roller
04-43-10,1,86.130,14,roller
04-43-11,1,86.430,14,roller
04-43-12,1,86.770,14,roller
04-43-13,1,87.020,14,roller
04-43-14,1,87.030,14,roller
04-43-15,1,87.030,14,roller
04-43-16,1,87.000,14,roller
04-43-17,1,86.870,14,roller
04-43-18,1,86.720,14,roller
04-43-19,1,86.530,14,roller
04-43-20,1,86.330,14,roller
04-43-21,1,86.180,14,roller
04-43-22,1,86.070,14,roller
04-43-23,1,85.920,14,roller
04-43-24,1,85.750,14,roller
04-43-25,1,85.680,14,roller
04-43-26,1,85.600,14,roller
04-43-27,1,85.520,14,roller
04-43-28,1,85.450,14,roller
04-43-29,1,85.380,14,roller
