Time,fms,EDA,individual,simulation
04-20-46,1,0.389,4,roller
04-20-47,1,0.383,4,roller
04-20-48,1,0.388,4,roller
04-20-49,1,0.389,4,roller
04-20-50,1,0.393,4,roller
04-20-51,1,0.392,4,roller
04-20-52,1,0.389,4,roller
04-20-53,1,0.392,4,roller
04-20-54,1,0.391,4,roller
04-20-55,1,0.390,4,roller
04-20-56,1,0.389,4,roller
04-20-57,1,0.387,4,roller
04-20-58,1,0.387,4,roller
04-20-59,1,0.386,4,roller
04-21-00,1,0.388,4,roller
04-21-01,1,0.386,4,roller
04-21-02,1,0.390,4,roller
04-21-03,1,0.388,4,roller
04-21-04,1,0.391,4,roller
04-21-05,1,0.388,4,roller
04-21-06,1,0.389,4,roller
04-21-07,1,0.395,4,roller
04-21-08,1,0.394,4,roller
04-21-09,1,0.399,4,roller
04-21-10,1,0.398,4,roller
04-21-11,1,0.410,4,roller
04-21-12,1,0.426,4,roller
04-21-13,1,0.430,4,roller
04-21-14,1,0.444,4,roller
04-21-15,1,0.459,4,roller
