Time,fms,HR,individual,simulation,CSS
04-13-26,5,96.02,3,roller,High
04-13-27,5,95.88,3,roller,High
04-13-28,5,95.75,3,roller,High
04-13-29,5,95.63,3,roller,High
04-13-30,5,95.52,3,roller,High
04-13-31,5,95.42,3,roller,High
04-13-32,5,95.32,3,roller,High
04-13-33,5,95.23,3,roller,High
04-13-34,5,95.18,3,roller,High
04-13-35,5,95.15,3,roller,High
04-13-36,5,95.12,3,roller,High
04-13-37,5,95.08,3,roller,High
04-13-38,5,95.05,3,roller,High
04-13-39,5,95.02,3,roller,High
04-13-40,5,95.0,3,roller,High
04-13-41,5,94.97,3,roller,High
04-13-42,5,94.95,3,roller,High
04-13-43,5,94.93,3,roller,High
04-13-44,5,94.92,3,roller,High
04-13-45,5,94.9,3,roller,High
04-13-46,5,94.9,3,roller,High
04-13-47,5,94.9,3,roller,High
04-13-48,5,94.88,3,roller,High
04-13-49,5,94.87,3,roller,High
04-13-50,5,94.83,3,roller,High
04-13-51,5,94.8,3,roller,High
04-13-52,5,94.75,3,roller,High
04-13-53,5,94.68,3,roller,High
04-13-54,5,94.6,3,roller,High
04-13-55,5,94.53,3,roller,High
