Time,fms,HR,individual,simulation,CSS
04-11-50,2,88.8,3,roller,High
04-11-51,2,88.9,3,roller,High
04-11-52,2,89.02,3,roller,High
04-11-53,2,89.18,3,roller,High
04-11-54,2,89.33,3,roller,High
04-11-55,2,89.53,3,roller,High
04-11-56,2,89.73,3,roller,High
04-11-57,2,89.95,3,roller,High
04-11-58,2,90.18,3,roller,High
04-11-59,2,90.43,3,roller,High
04-12-00,2,90.57,3,roller,High
04-12-01,2,90.73,3,roller,High
04-12-02,2,90.9,3,roller,High
04-12-03,2,91.05,3,roller,High
04-12-04,2,91.0,3,roller,High
04-12-05,2,90.9,3,roller,High
04-12-06,2,90.83,3,roller,High
04-12-07,2,90.78,3,roller,High
04-12-08,2,90.77,3,roller,High
04-12-09,2,90.75,3,roller,High
04-12-10,2,90.78,3,roller,High
04-12-11,2,90.83,3,roller,High
04-12-12,2,90.9,3,roller,High
04-12-13,2,90.98,3,roller,High
04-12-14,2,91.07,3,roller,High
04-12-15,2,91.12,3,roller,High
04-12-16,2,91.15,3,roller,High
04-12-17,2,91.18,3,roller,High
04-12-18,2,91.2,3,roller,High
04-12-19,2,91.22,3,roller,High
