Time,fms,HR,individual,simulation,CSS
04-29-28,1,110.12,3,beach,Mid
04-29-29,1,110.17,3,beach,Mid
04-29-30,1,110.2,3,beach,Mid
04-29-31,1,110.23,3,beach,Mid
04-29-32,1,110.27,3,beach,Mid
04-29-33,1,110.3,3,beach,Mid
04-29-34,1,110.35,3,beach,Mid
04-29-35,1,110.42,3,beach,Mid
04-29-36,1,110.48,3,beach,Mid
04-29-37,1,110.52,3,beach,Mid
04-29-38,1,110.57,3,beach,Mid
04-29-39,1,110.62,3,beach,Mid
04-29-40,1,110.67,3,beach,Mid
04-29-41,1,110.7,3,beach,Mid
04-29-42,1,110.7,3,beach,Mid
04-29-43,1,110.72,3,beach,Mid
04-29-44,1,110.75,3,beach,Mid
04-29-45,1,110.8,3,beach,Mid
04-29-46,1,110.85,3,beach,Mid
04-29-47,1,110.92,3,beach,Mid
04-29-48,1,110.98,3,beach,Mid
04-29-49,1,111.08,3,beach,Mid
04-29-50,1,111.18,3,beach,Mid
04-29-51,1,111.28,3,beach,Mid
04-29-52,1,111.37,3,beach,Mid
04-29-53,1,111.43,3,beach,Mid
04-29-54,1,111.47,3,beach,Mid
04-29-55,1,111.48,3,beach,Mid
04-29-56,1,111.5,3,beach,Mid
04-29-57,1,111.5,3,beach,Mid
