Time,fms,HR,individual,simulation,CSS
04-30-00,1,111.55,3,beach,Mid
04-30-01,1,111.65,3,beach,Mid
04-30-02,1,111.75,3,beach,Mid
04-30-03,1,111.85,3,beach,Mid
04-30-04,1,111.95,3,beach,Mid
04-30-05,1,112.05,3,beach,Mid
04-30-06,1,112.12,3,beach,Mid
04-30-07,1,112.18,3,beach,Mid
04-30-08,1,112.23,3,beach,Mid
04-30-09,1,112.33,3,beach,Mid
04-30-10,1,112.45,3,beach,Mid
04-30-11,1,112.6,3,beach,Mid
04-30-12,1,112.8,3,beach,Mid
04-30-13,1,113.03,3,beach,Mid
04-30-14,1,113.28,3,beach,Mid
04-30-15,1,113.52,3,beach,Mid
04-30-16,1,113.73,3,beach,Mid
04-30-17,1,113.9,3,beach,Mid
04-30-18,1,114.02,3,beach,Mid
04-30-19,1,114.05,3,beach,Mid
04-30-20,1,114.03,3,beach,Mid
04-30-21,1,113.97,3,beach,Mid
04-30-22,1,113.87,3,beach,Mid
04-30-23,1,113.78,3,beach,Mid
04-30-24,1,113.72,3,beach,Mid
04-30-25,1,113.7,3,beach,Mid
04-30-26,1,113.75,3,beach,Mid
04-30-27,1,113.88,3,beach,Mid
04-30-28,1,114.03,3,beach,Mid
04-30-29,1,114.2,3,beach,Mid
