Time,fms,EDA,individual,simulation
04-39-16,1,3.175,14,roller
04-39-17,1,3.148,14,roller
04-39-18,1,3.118,14,roller
04-39-19,1,3.098,14,roller
04-39-20,1,3.061,14,roller
04-39-21,1,3.020,14,roller
04-39-22,1,3.008,14,roller
04-39-23,1,3.026,14,roller
04-39-24,1,3.030,14,roller
04-39-25,1,2.993,14,roller
04-39-26,1,2.964,14,roller
04-39-27,1,2.943,14,roller
04-39-28,1,2.939,14,roller
04-39-29,1,2.926,14,roller
04-39-30,1,2.916,14,roller
04-39-31,1,2.914,14,roller
04-39-32,1,2.926,14,roller
04-39-33,1,2.913,14,roller
04-39-34,1,2.918,14,roller
04-39-35,1,2.885,14,roller
04-39-36,1,2.898,14,roller
04-39-37,1,3.049,14,roller
04-39-38,1,3.059,14,roller
04-39-39,1,3.031,14,roller
04-39-40,1,3.043,14,roller
04-39-41,1,3.325,14,roller
04-39-42,1,3.527,14,roller
04-39-43,1,3.439,14,roller
04-39-44,1,3.331,14,roller
04-39-45,1,3.273,14,roller
