Time,fms,EDA,individual,simulation
11-56-49,2,3.427,13,roller
11-56-50,2,3.418,13,roller
11-56-51,2,3.407,13,roller
11-56-52,2,3.399,13,roller
11-56-53,2,3.478,13,roller
11-56-54,2,3.604,13,roller
11-56-55,2,3.564,13,roller
11-56-56,2,3.503,13,roller
11-56-57,2,3.461,13,roller
11-56-58,2,3.444,13,roller
11-56-59,2,3.439,13,roller
11-57-00,2,3.447,13,roller
11-57-01,2,3.544,13,roller
11-57-02,2,3.619,13,roller
11-57-03,2,3.533,13,roller
11-57-04,2,3.487,13,roller
11-57-05,2,3.484,13,roller
11-57-06,2,3.471,13,roller
11-57-07,2,3.469,13,roller
11-57-08,2,3.505,13,roller
11-57-09,2,3.549,13,roller
11-57-10,2,3.503,13,roller
11-57-11,2,3.474,13,roller
11-57-12,2,3.467,13,roller
11-57-13,2,3.461,13,roller
11-57-14,2,3.461,13,roller
11-57-15,2,3.455,13,roller
11-57-16,2,3.455,13,roller
11-57-17,2,3.448,13,roller
11-57-18,2,3.445,13,roller
