Time,fms,EDA,individual,simulation
04-27-10,2,0.915,4,roller
04-27-11,2,0.916,4,roller
04-27-12,2,0.910,4,roller
04-27-13,2,0.913,4,roller
04-27-14,2,0.916,4,roller
04-27-15,2,0.930,4,roller
04-27-16,2,0.922,4,roller
04-27-17,2,0.911,4,roller
04-27-18,2,0.904,4,roller
04-27-19,2,0.896,4,roller
04-27-20,2,0.895,4,roller
04-27-21,2,0.893,4,roller
04-27-22,2,0.885,4,roller
04-27-23,2,0.887,4,roller
04-27-24,2,0.881,4,roller
04-27-25,2,0.880,4,roller
04-27-26,2,0.872,4,roller
04-27-27,2,0.870,4,roller
04-27-28,2,0.872,4,roller
04-27-29,2,0.866,4,roller
04-27-30,2,0.863,4,roller
04-27-31,2,0.865,4,roller
04-27-32,2,0.862,4,roller
04-27-33,2,0.879,4,roller
04-27-34,2,0.883,4,roller
04-27-35,2,0.874,4,roller
04-27-36,2,0.870,4,roller
04-27-37,2,0.861,4,roller
04-27-38,2,0.859,4,roller
04-27-39,2,0.859,4,roller
