Time,fms,HR,individual,simulation,CSS
12-18-39,2,82.3,13,sea,High
12-18-40,2,82.33,13,sea,High
12-18-41,2,82.37,13,sea,High
12-18-42,2,82.43,13,sea,High
12-18-43,2,82.48,13,sea,High
12-18-44,2,82.52,13,sea,High
12-18-45,2,82.55,13,sea,High
12-18-46,2,82.6,13,sea,High
12-18-47,2,82.63,13,sea,High
12-18-48,2,82.68,13,sea,High
12-18-49,2,82.73,13,sea,High
12-18-50,2,82.78,13,sea,High
12-18-51,2,82.85,13,sea,High
12-18-52,2,82.9,13,sea,High
12-18-53,2,82.95,13,sea,High
12-18-54,2,83.02,13,sea,High
12-18-55,2,83.08,13,sea,High
12-18-56,2,83.17,13,sea,High
12-18-57,2,83.3,13,sea,High
12-18-58,2,83.45,13,sea,High
12-18-59,2,83.58,13,sea,High
12-19-00,2,83.7,13,sea,High
12-19-01,2,83.82,13,sea,High
12-19-02,2,83.88,13,sea,High
12-19-03,2,83.97,13,sea,High
12-19-04,2,84.03,13,sea,High
12-19-05,2,84.12,13,sea,High
12-19-06,2,84.18,13,sea,High
12-19-07,2,84.22,13,sea,High
12-19-08,2,84.22,13,sea,High
