Time,fms,EDA,individual,simulation,CSS
12-37-01,0,7.39,1,sea,Low
12-37-02,0,7.388,1,sea,Low
12-37-03,0,7.388,1,sea,Low
12-37-04,0,7.393,1,sea,Low
12-37-05,0,7.384,1,sea,Low
12-37-06,0,7.387,1,sea,Low
12-37-07,0,7.389,1,sea,Low
12-37-08,0,7.388,1,sea,Low
12-37-09,0,7.383,1,sea,Low
12-37-10,0,7.39,1,sea,Low
12-37-11,0,7.382,1,sea,Low
12-37-12,0,7.385,1,sea,Low
12-37-13,0,7.388,1,sea,Low
12-37-14,0,7.382,1,sea,Low
12-37-15,0,7.386,1,sea,Low
12-37-16,0,7.384,1,sea,Low
12-37-17,0,7.375,1,sea,Low
12-37-18,0,7.379,1,sea,Low
12-37-19,0,7.374,1,sea,Low
12-37-20,0,7.377,1,sea,Low
12-37-21,0,7.383,1,sea,Low
12-37-22,0,7.377,1,sea,Low
12-37-23,0,7.37,1,sea,Low
12-37-24,0,7.378,1,sea,Low
12-37-25,0,7.39,1,sea,Low
12-37-26,0,7.383,1,sea,Low
12-37-27,0,7.381,1,sea,Low
12-37-28,0,7.38,1,sea,Low
12-37-29,0,7.379,1,sea,Low
12-37-30,0,7.388,1,sea,Low
