Time,fms,EDA,individual,simulation
12-27-23,2,8.215,1,beach
12-27-24,2,8.217,1,beach
12-27-25,2,8.196,1,beach
12-27-26,2,8.203,1,beach
12-27-27,2,8.191,1,beach
12-27-28,2,8.095,1,beach
12-27-29,2,8.115,1,beach
12-27-30,2,8.119,1,beach
12-27-31,2,8.101,1,beach
12-27-32,2,8.132,1,beach
12-27-33,2,8.112,1,beach
12-27-34,2,8.042,1,beach
12-27-35,2,8.030,1,beach
12-27-36,2,8.060,1,beach
12-27-37,2,8.101,1,beach
12-27-38,2,8.129,1,beach
12-27-39,2,8.144,1,beach
12-27-40,2,8.152,1,beach
12-27-41,2,8.161,1,beach
12-27-42,2,8.147,1,beach
12-27-43,2,8.142,1,beach
12-27-44,2,8.135,1,beach
12-27-45,2,8.128,1,beach
12-27-46,2,8.130,1,beach
12-27-47,2,8.129,1,beach
12-27-48,2,8.104,1,beach
12-27-49,2,8.112,1,beach
12-27-50,2,8.098,1,beach
12-27-51,2,8.102,1,beach
12-27-52,2,8.093,1,beach
