Time,fms,EDA,individual,simulation,CSS
04-12-01,1,0.395,4,sea,Mid
04-12-02,1,0.398,4,sea,Mid
04-12-03,1,0.393,4,sea,Mid
04-12-04,1,0.396,4,sea,Mid
04-12-05,1,0.395,4,sea,Mid
04-12-06,1,0.395,4,sea,Mid
04-12-07,1,0.396,4,sea,Mid
04-12-08,1,0.396,4,sea,Mid
04-12-09,1,0.394,4,sea,Mid
04-12-10,1,0.397,4,sea,Mid
04-12-11,1,0.394,4,sea,Mid
04-12-12,1,0.396,4,sea,Mid
04-12-13,1,0.395,4,sea,Mid
04-12-14,1,0.394,4,sea,Mid
04-12-15,1,0.393,4,sea,Mid
04-12-16,1,0.396,4,sea,Mid
04-12-17,1,0.395,4,sea,Mid
04-12-18,1,0.392,4,sea,Mid
04-12-19,1,0.394,4,sea,Mid
04-12-20,1,0.394,4,sea,Mid
04-12-21,1,0.391,4,sea,Mid
04-12-22,1,0.394,4,sea,Mid
04-12-23,1,0.394,4,sea,Mid
04-12-24,1,0.39,4,sea,Mid
04-12-25,1,0.391,4,sea,Mid
04-12-26,1,0.391,4,sea,Mid
04-12-27,1,0.389,4,sea,Mid
04-12-28,1,0.393,4,sea,Mid
04-12-29,1,0.389,4,sea,Mid
04-12-30,1,0.392,4,sea,Mid
