Time,fms,EDA,individual,simulation,CSS
04-13-37,2,0.377,4,sea,High
04-13-38,2,0.372,4,sea,High
04-13-39,2,0.373,4,sea,High
04-13-40,2,0.376,4,sea,High
04-13-41,2,0.372,4,sea,High
04-13-42,2,0.374,4,sea,High
04-13-43,2,0.374,4,sea,High
04-13-44,2,0.372,4,sea,High
04-13-45,2,0.37,4,sea,High
04-13-46,2,0.375,4,sea,High
04-13-47,2,0.374,4,sea,High
04-13-48,2,0.373,4,sea,High
04-13-49,2,0.375,4,sea,High
04-13-50,2,0.375,4,sea,High
04-13-51,2,0.371,4,sea,High
04-13-52,2,0.375,4,sea,High
04-13-53,2,0.373,4,sea,High
04-13-54,2,0.37,4,sea,High
04-13-55,2,0.372,4,sea,High
04-13-56,2,0.373,4,sea,High
04-13-57,2,0.369,4,sea,High
04-13-58,2,0.371,4,sea,High
04-13-59,2,0.374,4,sea,High
04-14-00,2,0.371,4,sea,High
04-14-01,2,0.372,4,sea,High
04-14-02,2,0.374,4,sea,High
04-14-03,2,0.372,4,sea,High
04-14-04,2,0.37,4,sea,High
04-14-05,2,0.374,4,sea,High
04-14-06,2,0.373,4,sea,High
