Time,fms,EDA,individual,simulation,CSS
04-11-29,2,0.404,4,sea,High
04-11-30,2,0.407,4,sea,High
04-11-31,2,0.407,4,sea,High
04-11-32,2,0.402,4,sea,High
04-11-33,2,0.407,4,sea,High
04-11-34,2,0.403,4,sea,High
04-11-35,2,0.404,4,sea,High
04-11-36,2,0.401,4,sea,High
04-11-37,2,0.404,4,sea,High
04-11-38,2,0.407,4,sea,High
04-11-39,2,0.399,4,sea,High
04-11-40,2,0.402,4,sea,High
04-11-41,2,0.401,4,sea,High
04-11-42,2,0.4,4,sea,High
04-11-43,2,0.402,4,sea,High
04-11-44,2,0.4,4,sea,High
04-11-45,2,0.401,4,sea,High
04-11-46,2,0.403,4,sea,High
04-11-47,2,0.398,4,sea,High
04-11-48,2,0.403,4,sea,High
04-11-49,2,0.399,4,sea,High
04-11-50,2,0.398,4,sea,High
04-11-51,2,0.401,4,sea,High
04-11-52,2,0.397,4,sea,High
04-11-53,2,0.398,4,sea,High
04-11-54,2,0.4,4,sea,High
04-11-55,2,0.396,4,sea,High
04-11-56,2,0.4,4,sea,High
04-11-57,2,0.398,4,sea,High
04-11-58,2,0.395,4,sea,High
