Time,fms,EDA,individual,simulation,CSS
04-08-17,1,0.486,4,sea,Mid
04-08-18,1,0.497,4,sea,Mid
04-08-19,1,0.495,4,sea,Mid
04-08-20,1,0.497,4,sea,Mid
04-08-21,1,0.49,4,sea,Mid
04-08-22,1,0.492,4,sea,Mid
04-08-23,1,0.49,4,sea,Mid
04-08-24,1,0.485,4,sea,Mid
04-08-25,1,0.487,4,sea,Mid
04-08-26,1,0.484,4,sea,Mid
04-08-27,1,0.482,4,sea,Mid
04-08-28,1,0.482,4,sea,Mid
04-08-29,1,0.48,4,sea,Mid
04-08-30,1,0.478,4,sea,Mid
04-08-31,1,0.478,4,sea,Mid
04-08-32,1,0.477,4,sea,Mid
04-08-33,1,0.477,4,sea,Mid
04-08-34,1,0.473,4,sea,Mid
04-08-35,1,0.472,4,sea,Mid
04-08-36,1,0.47,4,sea,Mid
04-08-37,1,0.472,4,sea,Mid
04-08-38,1,0.467,4,sea,Mid
04-08-39,1,0.471,4,sea,Mid
04-08-40,1,0.467,4,sea,Mid
04-08-41,1,0.467,4,sea,Mid
04-08-42,1,0.47,4,sea,Mid
04-08-43,1,0.466,4,sea,Mid
04-08-44,1,0.468,4,sea,Mid
04-08-45,1,0.463,4,sea,Mid
04-08-46,1,0.465,4,sea,Mid
