Time,fms,HR,individual,simulation
11-57-10,0,80.730,12,beach
11-57-11,0,80.720,12,beach
11-57-12,0,80.680,12,beach
11-57-13,0,80.670,12,beach
11-57-14,0,80.650,12,beach
11-57-15,0,80.630,12,beach
11-57-16,0,80.620,12,beach
11-57-17,0,80.600,12,beach
11-57-18,0,80.570,12,beach
11-57-19,0,80.530,12,beach
11-57-20,0,80.500,12,beach
11-57-21,0,80.480,12,beach
11-57-22,0,80.470,12,beach
11-57-23,0,80.450,12,beach
11-57-24,0,80.430,12,beach
11-57-25,0,80.420,12,beach
11-57-26,0,80.420,12,beach
11-57-27,0,80.420,12,beach
11-57-28,0,80.420,12,beach
11-57-29,0,80.400,12,beach
11-57-30,0,80.400,12,beach
11-57-31,0,80.400,12,beach
11-57-32,0,80.400,12,beach
11-57-33,0,80.420,12,beach
11-57-34,0,80.430,12,beach
11-57-35,0,80.450,12,beach
11-57-36,0,80.480,12,beach
11-57-37,0,80.530,12,beach
11-57-38,0,80.580,12,beach
11-57-39,0,80.630,12,beach
