Time,fms,HR,individual,simulation
12-14-31,0,76.820,9,walk
12-14-32,0,76.850,9,walk
12-14-33,0,76.850,9,walk
12-14-34,0,76.720,9,walk
12-14-35,0,76.530,9,walk
12-14-36,0,76.280,9,walk
12-14-37,0,75.980,9,walk
12-14-38,0,75.850,9,walk
12-14-39,0,75.700,9,walk
12-14-40,0,75.570,9,walk
12-14-41,0,75.470,9,walk
12-14-42,0,75.400,9,walk
12-14-43,0,75.320,9,walk
12-14-44,0,75.280,9,walk
12-14-45,0,75.400,9,walk
12-14-46,0,75.530,9,walk
12-14-47,0,75.600,9,walk
12-14-48,0,75.630,9,walk
12-14-49,0,75.630,9,walk
12-14-50,0,75.600,9,walk
12-14-51,0,75.450,9,walk
12-14-52,0,75.280,9,walk
12-14-53,0,75.150,9,walk
12-14-54,0,75.030,9,walk
12-14-55,0,74.900,9,walk
12-14-56,0,74.780,9,walk
12-14-57,0,74.700,9,walk
12-14-58,0,74.630,9,walk
12-14-59,0,74.580,9,walk
12-15-00,0,74.550,9,walk
