Time,fms,HR,individual,simulation
12-16-39,0,79.780,9,walk
12-16-40,0,79.950,9,walk
12-16-41,0,80.130,9,walk
12-16-42,0,80.270,9,walk
12-16-43,0,80.300,9,walk
12-16-44,0,80.400,9,walk
12-16-45,0,80.450,9,walk
12-16-46,0,80.480,9,walk
12-16-47,0,80.500,9,walk
12-16-48,0,80.530,9,walk
12-16-49,0,80.550,9,walk
12-16-50,0,80.620,9,walk
12-16-51,0,80.750,9,walk
12-16-52,0,80.880,9,walk
12-16-53,0,80.930,9,walk
12-16-54,0,81.030,9,walk
12-16-55,0,80.980,9,walk
12-16-56,0,80.970,9,walk
12-16-57,0,80.930,9,walk
12-16-58,0,80.950,9,walk
12-16-59,0,80.930,9,walk
12-17-00,0,80.830,9,walk
12-17-01,0,80.770,9,walk
12-17-02,0,80.680,9,walk
12-17-03,0,80.620,9,walk
12-17-04,0,80.550,9,walk
12-17-05,0,80.500,9,walk
12-17-06,0,80.480,9,walk
12-17-07,0,80.450,9,walk
12-17-08,0,80.400,9,walk
