Time,fms,EDA,individual,simulation
03-59-17,0,0.488,3,room
03-59-18,0,0.490,3,room
03-59-19,0,0.480,3,room
03-59-20,0,0.491,3,room
03-59-21,0,0.491,3,room
03-59-22,0,0.506,3,room
03-59-23,0,0.521,3,room
03-59-24,0,0.524,3,room
03-59-25,0,0.520,3,room
03-59-26,0,0.514,3,room
03-59-27,0,0.504,3,room
03-59-28,0,0.498,3,room
03-59-29,0,0.498,3,room
03-59-30,0,0.490,3,room
03-59-31,0,0.489,3,room
03-59-32,0,0.486,3,room
03-59-33,0,0.483,3,room
03-59-34,0,0.481,3,room
03-59-35,0,0.475,3,room
03-59-36,0,0.475,3,room
03-59-37,0,0.473,3,room
03-59-38,0,0.474,3,room
03-59-39,0,0.479,3,room
03-59-40,0,0.468,3,room
03-59-41,0,0.467,3,room
03-59-42,0,0.464,3,room
03-59-43,0,0.468,3,room
03-59-44,0,0.483,3,room
03-59-45,0,0.472,3,room
03-59-46,0,0.472,3,room
