Time,fms,EDA,individual,simulation
04-17-10,7,0.348,3,roller
04-17-11,7,0.343,3,roller
04-17-12,7,0.345,3,roller
04-17-13,7,0.343,3,roller
04-17-14,7,0.347,3,roller
04-17-15,7,0.348,3,roller
04-17-16,7,0.352,3,roller
04-17-17,7,0.345,3,roller
04-17-18,7,0.342,3,roller
04-17-19,7,0.338,3,roller
04-17-20,7,0.341,3,roller
04-17-21,7,0.336,3,roller
04-17-22,7,0.338,3,roller
04-17-23,7,0.333,3,roller
04-17-24,7,0.338,3,roller
04-17-25,7,0.333,3,roller
04-17-26,7,0.336,3,roller
04-17-27,7,0.334,3,roller
04-17-28,7,0.335,3,roller
04-17-29,7,0.331,3,roller
04-17-30,7,0.334,3,roller
04-17-31,7,0.331,3,roller
04-17-32,7,0.333,3,roller
04-17-33,7,0.331,3,roller
04-17-34,7,0.331,3,roller
04-17-35,7,0.330,3,roller
04-17-36,7,0.326,3,roller
04-17-37,7,0.329,3,roller
04-17-38,7,0.326,3,roller
04-17-39,7,0.328,3,roller
