Time,fms,EDA,individual,simulation
12-15-35,0,2.010,9,walk
12-15-36,0,2.011,9,walk
12-15-37,0,2.010,9,walk
12-15-38,0,2.013,9,walk
12-15-39,0,2.019,9,walk
12-15-40,0,2.025,9,walk
12-15-41,0,2.021,9,walk
12-15-42,0,2.019,9,walk
12-15-43,0,2.013,9,walk
12-15-44,0,2.011,9,walk
12-15-45,0,2.011,9,walk
12-15-46,0,2.012,9,walk
12-15-47,0,2.061,9,walk
12-15-48,0,2.111,9,walk
12-15-49,0,2.099,9,walk
12-15-50,0,2.072,9,walk
12-15-51,0,2.049,9,walk
12-15-52,0,2.046,9,walk
12-15-53,0,2.039,9,walk
12-15-54,0,2.028,9,walk
12-15-55,0,2.024,9,walk
12-15-56,0,2.012,9,walk
12-15-57,0,2.023,9,walk
12-15-58,0,2.032,9,walk
12-15-59,0,2.023,9,walk
12-16-00,0,2.009,9,walk
12-16-01,0,2.007,9,walk
12-16-02,0,2.006,9,walk
12-16-03,0,2.006,9,walk
12-16-04,0,2.010,9,walk
