Time,fms,HR,individual,simulation
11-49-20,0,105.020,1,room
11-49-21,0,105.020,1,room
11-49-22,0,105.020,1,room
11-49-23,0,104.980,1,room
11-49-24,0,104.930,1,room
11-49-25,0,104.900,1,room
11-49-26,0,104.880,1,room
11-49-27,0,104.870,1,room
11-49-28,0,104.850,1,room
11-49-29,0,104.870,1,room
11-49-30,0,104.900,1,room
11-49-31,0,104.980,1,room
11-49-32,0,105.080,1,room
11-49-33,0,105.180,1,room
11-49-34,0,105.280,1,room
11-49-35,0,105.370,1,room
11-49-36,0,105.450,1,room
11-49-37,0,105.530,1,room
11-49-38,0,105.630,1,room
11-49-39,0,105.720,1,room
11-49-40,0,105.800,1,room
11-49-41,0,105.880,1,room
11-49-42,0,105.970,1,room
11-49-43,0,106.050,1,room
11-49-44,0,106.120,1,room
11-49-45,0,106.170,1,room
11-49-46,0,106.220,1,room
11-49-47,0,106.270,1,room
11-49-48,0,106.320,1,room
11-49-49,0,106.320,1,room
