Time,fms,EDA,individual,simulation
03-57-22,3,7.968,8,walk
03-57-23,3,8.225,8,walk
03-57-24,3,8.199,8,walk
03-57-25,3,7.895,8,walk
03-57-26,3,7.680,8,walk
03-57-27,3,7.664,8,walk
03-57-28,3,7.623,8,walk
03-57-29,3,7.904,8,walk
03-57-30,3,8.142,8,walk
03-57-31,3,8.130,8,walk
03-57-32,3,7.981,8,walk
03-57-33,3,7.784,8,walk
03-57-34,3,7.654,8,walk
03-57-35,3,7.495,8,walk
03-57-36,3,7.353,8,walk
03-57-37,3,7.544,8,walk
03-57-38,3,8.022,8,walk
03-57-39,3,8.089,8,walk
03-57-40,3,7.936,8,walk
03-57-41,3,7.733,8,walk
03-57-42,3,7.665,8,walk
03-57-43,3,7.856,8,walk
03-57-44,3,8.345,8,walk
03-57-45,3,8.506,8,walk
03-57-46,3,8.257,8,walk
03-57-47,3,8.030,8,walk
03-57-48,3,7.949,8,walk
03-57-49,3,7.896,8,walk
03-57-50,3,7.715,8,walk
03-57-51,3,8.159,8,walk
