Time,fms,EDA,individual,simulation
03-56-18,2,8.605,8,walk
03-56-19,2,8.805,8,walk
03-56-20,2,8.800,8,walk
03-56-21,2,8.594,8,walk
03-56-22,2,8.389,8,walk
03-56-23,2,8.348,8,walk
03-56-24,2,8.313,8,walk
03-56-25,2,8.260,8,walk
03-56-26,2,8.457,8,walk
03-56-27,2,8.530,8,walk
03-56-28,2,8.376,8,walk
03-56-29,2,8.168,8,walk
03-56-30,2,8.146,8,walk
03-56-31,2,8.091,8,walk
03-56-32,2,7.810,8,walk
03-56-33,2,7.998,8,walk
03-56-34,2,8.305,8,walk
03-56-35,2,8.525,8,walk
03-56-36,2,8.491,8,walk
03-56-37,2,8.309,8,walk
03-56-38,2,8.261,8,walk
03-56-39,2,8.274,8,walk
03-56-40,2,8.028,8,walk
03-56-41,2,8.056,8,walk
03-56-42,2,8.064,8,walk
03-56-43,2,8.279,8,walk
03-56-44,2,8.546,8,walk
03-56-45,2,8.461,8,walk
03-56-46,2,8.589,8,walk
03-56-47,2,8.730,8,walk
