Time,fms,EDA,individual,simulation
04-25-06,1,5.024,8,room
04-25-07,1,5.119,8,room
04-25-08,1,5.361,8,room
04-25-09,1,5.673,8,room
04-25-10,1,6.010,8,room
04-25-11,1,5.986,8,room
04-25-12,1,5.954,8,room
04-25-13,1,5.774,8,room
04-25-14,1,5.579,8,room
04-25-15,1,5.554,8,room
04-25-16,1,5.467,8,room
04-25-17,1,5.465,8,room
04-25-18,1,5.386,8,room
04-25-19,1,5.395,8,room
04-25-20,1,5.523,8,room
04-25-21,1,5.497,8,room
04-25-22,1,5.878,8,room
04-25-23,1,6.352,8,room
04-25-24,1,6.227,8,room
04-25-25,1,5.862,8,room
04-25-26,1,5.535,8,room
04-25-27,1,5.522,8,room
04-25-28,1,5.681,8,room
04-25-29,1,5.564,8,room
04-25-30,1,6.011,8,room
04-25-31,1,5.994,8,room
04-25-32,1,5.822,8,room
04-25-33,1,5.765,8,room
04-25-34,1,5.772,8,room
04-25-35,1,5.947,8,room
