Time,fms,EDA,individual,simulation
04-27-47,2,5.479,8,room
04-27-48,2,5.435,8,room
04-27-49,2,5.378,8,room
04-27-50,2,5.372,8,room
04-27-51,2,5.335,8,room
04-27-52,2,5.298,8,room
04-27-53,2,5.327,8,room
04-27-54,2,5.407,8,room
04-27-55,2,5.310,8,room
04-27-56,2,5.248,8,room
04-27-57,2,5.245,8,room
04-27-58,2,5.241,8,room
04-27-59,2,5.202,8,room
04-28-00,2,5.521,8,room
04-28-01,2,5.749,8,room
04-28-02,2,5.719,8,room
04-28-03,2,5.538,8,room
04-28-04,2,5.389,8,room
04-28-05,2,5.209,8,room
04-28-06,2,5.145,8,room
04-28-07,2,5.116,8,room
04-28-08,2,5.137,8,room
04-28-09,2,5.319,8,room
04-28-10,2,5.521,8,room
04-28-11,2,5.472,8,room
04-28-12,2,5.330,8,room
04-28-13,2,5.130,8,room
04-28-14,2,5.049,8,room
04-28-15,2,5.036,8,room
04-28-16,2,5.105,8,room
