Time,fms,HR,individual,simulation
12-30-42,3,67.480,9,sea
12-30-43,3,67.450,9,sea
12-30-44,3,67.420,9,sea
12-30-45,3,67.370,9,sea
12-30-46,3,67.330,9,sea
12-30-47,3,67.300,9,sea
12-30-48,3,67.280,9,sea
12-30-49,3,67.270,9,sea
12-30-50,3,67.250,9,sea
12-30-51,3,67.230,9,sea
12-30-52,3,67.220,9,sea
12-30-53,3,67.180,9,sea
12-30-54,3,67.150,9,sea
12-30-55,3,67.120,9,sea
12-30-56,3,67.100,9,sea
12-30-57,3,67.070,9,sea
12-30-58,3,67.030,9,sea
12-30-59,3,67.000,9,sea
12-31-00,3,66.970,9,sea
12-31-01,3,66.950,9,sea
12-31-02,3,66.950,9,sea
12-31-03,3,66.970,9,sea
12-31-04,3,66.980,9,sea
12-31-05,3,66.980,9,sea
12-31-06,3,66.980,9,sea
12-31-07,3,66.980,9,sea
12-31-08,3,66.980,9,sea
12-31-09,3,66.970,9,sea
12-31-10,3,66.920,9,sea
12-31-11,3,66.850,9,sea
