Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-55-09,3.487,0,1.0,1.0,3.992,4.27,0.542,0.722,0.506,0.752,-0.003,-0.005,-0.028,-0.096,-0.097,0.99,-48.585,3.974,48.832,0.054,-0.149,0.987,31.259,-4.589,-26.596,-31.262,-4.501,-28.986,0.103,-0.102,0.988,0.09,-0.1,0.99,,14,walk,Low
04-55-10,3.502,0,1.0,1.0,3.965,4.216,0.547,0.715,0.509,0.747,-0.017,-0.004,-0.029,-0.098,-0.084,0.99,-48.649,3.969,48.867,0.051,-0.149,0.986,31.087,-4.515,-26.496,-31.354,-4.361,-29.231,0.108,-0.086,0.989,0.095,-0.084,0.99,,14,walk,Low
04-55-11,3.961,0,1.0,1.0,4.044,4.342,0.525,0.724,0.488,0.755,0.008,-0.004,-0.028,-0.153,-0.111,0.981,-48.62,3.972,48.861,0.038,-0.162,0.985,31.479,-4.484,-26.878,-31.049,-4.436,-29.178,0.154,-0.114,0.98,0.147,-0.112,0.982,,14,walk,Low
04-55-12,4.178,0,1.0,1.0,4.134,4.455,0.524,0.725,0.489,0.755,0.015,-0.004,-0.028,-0.147,-0.117,0.982,-48.602,3.973,48.842,0.04,-0.163,0.986,31.553,-4.44,-26.995,-31.047,-4.502,-28.988,0.147,-0.123,0.981,0.143,-0.112,0.983,,14,walk,Low
04-55-13,3.054,0,1.0,1.0,4.181,4.481,0.53,0.719,0.495,0.748,-0.007,-0.004,-0.028,-0.131,-0.099,0.985,-48.663,3.973,48.854,0.047,-0.093,0.994,31.428,-4.482,-26.67,-31.143,-4.429,-28.958,0.137,-0.104,0.984,0.128,-0.095,0.986,,14,walk,Low
04-55-14,3.549,0,1.0,1.0,4.135,4.378,0.54,0.709,0.506,0.739,-0.021,-0.004,-0.029,-0.104,-0.072,0.991,-48.598,3.978,48.78,0.045,-0.043,0.997,31.259,-4.41,-26.484,-31.307,-4.238,-29.197,0.112,-0.072,0.99,0.102,-0.072,0.992,,14,walk,Low
04-55-15,3.167,0,0.854,0.889,3.693,3.916,0.528,0.71,0.492,0.732,-0.001,-0.004,-0.027,-0.131,-0.057,0.989,-46.79,3.844,46.983,0.026,0.029,0.999,31.516,-4.357,-26.724,-31.085,-4.092,-29.262,0.128,-0.053,0.918,0.123,-0.05,0.919,,14,walk,Low
04-55-16,3.316,0,1.0,1.0,4.091,4.318,0.523,0.689,0.486,0.714,0.01,-0.004,-0.027,-0.15,0.023,0.988,-48.579,3.988,48.809,0.021,0.165,0.985,31.551,-4.336,-26.52,-30.974,-4.171,-28.934,0.157,0.026,0.987,0.145,0.029,0.988,,14,walk,Low
04-55-17,3.642,0,0.984,0.985,4.284,4.499,0.517,0.721,0.481,0.751,-0.001,-0.005,-0.028,-0.165,-0.091,0.979,-48.544,3.99,48.794,0.045,0.008,0.998,31.632,-4.628,-26.514,-30.901,-4.579,-28.739,0.169,-0.093,0.979,0.157,-0.095,0.981,,14,walk,Low
04-55-18,2.665,0,1.0,1.0,4.224,4.473,0.523,0.697,0.486,0.721,0.02,-0.004,-0.027,-0.158,-0.013,0.986,-48.567,3.987,48.826,0.024,0.07,0.997,31.548,-4.329,-26.581,-31.005,-4.09,-29.125,0.157,-0.013,0.987,0.151,-0.01,0.987,,14,walk,Low
04-55-19,3.459,0,1.0,1.0,4.301,4.605,0.51,0.701,0.475,0.725,0.023,-0.004,-0.027,-0.174,-0.014,0.984,-48.542,3.989,48.822,0.029,0.114,0.993,31.828,-4.394,-26.736,-30.766,-4.262,-28.844,0.175,-0.014,0.984,0.167,-0.013,0.985,,14,walk,Low
04-55-20,1.88,0,0.957,0.993,4.183,4.445,0.512,0.682,0.477,0.705,0.025,-0.004,-0.027,-0.175,0.046,0.983,-48.551,3.991,48.792,0.028,0.2,0.978,31.755,-4.148,-26.744,-30.783,-3.965,-29.042,0.18,0.044,0.982,0.159,0.045,0.986,,14,walk,Low
04-55-21,2.301,0,0.805,0.95,4.312,4.494,0.496,0.662,0.459,0.68,0.024,-0.004,-0.027,-0.21,0.092,0.973,-48.559,3.992,48.779,0.026,0.296,0.954,32.016,-3.764,-26.845,-30.456,-3.629,-28.753,0.216,0.091,0.971,0.193,0.098,0.976,,14,walk,Low
04-55-22,2.329,0,0.727,0.785,3.373,3.63,0.467,0.625,0.434,0.65,0.017,-0.003,-0.023,-0.143,0.05,0.982,-41.856,3.446,42.066,0.026,0.263,0.949,31.635,-4.019,-27.111,-30.911,-3.762,-29.487,0.141,0.049,0.809,0.122,0.048,0.813,,14,walk,Low
04-55-23,1.683,0,0.868,0.805,4.187,4.432,0.613,0.747,0.573,0.787,0.01,-0.005,-0.028,0.094,-0.132,0.949,-48.508,3.961,48.813,0.806,-0.27,0.217,30.185,-4.969,-27.045,-32.008,-4.992,-29.462,-0.076,-0.126,0.957,-0.101,-0.124,0.951,,14,walk,Low
04-55-24,0.79,0,0.766,0.644,3.197,4.17,0.695,0.831,0.477,0.728,-0.011,-0.007,-0.029,0.221,-0.22,0.929,-48.287,3.857,48.68,0.254,-0.843,-0.35,29.326,-6.33,-27.866,-32.536,-6.838,-29.928,-0.126,-0.154,0.744,-0.203,-0.215,0.845,,14,walk,Low
04-55-25,1.294,0,0.953,0.865,4.02,4.41,0.64,0.776,0.51,0.738,-0.018,-0.006,-0.029,0.156,-0.083,0.963,-48.292,3.868,48.62,-0.273,-0.737,-0.555,29.933,-6.04,-27.232,-32.085,-6.25,-29.432,-0.127,-0.05,0.928,-0.138,-0.067,0.923,,14,walk,Low
04-55-26,1.562,0,0.92,0.873,4.264,3.571,0.57,0.784,0.263,0.51,0.003,-0.006,-0.028,-0.026,-0.135,0.979,-48.335,3.866,48.484,-0.123,-0.798,-0.563,30.809,-5.868,-27.783,-31.392,-6.569,-29.147,0.037,-0.118,0.982,0.009,-0.081,0.809,,14,walk,Low
04-55-27,0.283,0,1.0,1.0,3.654,4.027,0.543,0.654,0.493,0.678,0.005,-0.004,-0.028,-0.114,0.212,0.965,-48.223,3.928,48.377,-0.048,-0.187,-0.964,31.213,-3.777,-28.088,-31.01,-4.737,-27.568,0.115,0.197,0.968,0.111,0.237,0.959,,14,walk,Low
04-55-28,1.01,0,0.865,0.818,3.993,4.288,0.585,0.748,0.517,0.789,0.016,-0.005,-0.028,-0.001,-0.112,0.961,-48.356,3.933,48.32,-0.129,-0.489,-0.813,30.693,-4.802,-27.929,-31.239,-5.55,-28.471,-0.016,-0.108,0.961,0.034,-0.104,0.962,,14,walk,Low
04-55-29,2.425,0,1.0,1.0,3.925,4.215,0.553,0.705,0.508,0.729,0.003,-0.004,-0.028,-0.075,-0.004,0.994,-48.313,3.965,48.223,-0.05,-0.116,-0.991,31.111,-4.38,-27.314,-31.238,-4.487,-28.845,0.074,-0.01,0.994,0.076,0.002,0.994,,14,walk,Low
04-55-30,4.443,0,1.0,1.0,4.198,4.409,0.537,0.708,0.502,0.731,-0.016,-0.004,-0.029,-0.103,-0.026,0.994,-48.282,3.971,48.242,-0.032,-0.098,-0.995,31.378,-4.494,-26.873,-31.192,-4.219,-29.372,0.11,-0.028,0.993,0.103,-0.022,0.994,,14,walk,Low
04-55-31,1.722,0,0.4,0.373,1.719,0.433,-0.198,-0.066,-0.558,-0.485,0.006,-0.003,-0.015,-0.04,-0.1,0.974,-25.038,2.012,25.065,0.014,-0.265,0.19,31.055,-6.378,-27.883,-31.294,-5.404,-29.945,0.039,-0.114,0.488,0.032,0.002,0.257,,14,walk,Low
04-55-32,1.473,0,0.72,0.664,2.107,2.063,-0.091,0.033,-0.185,-0.035,0.006,-0.003,-0.017,-0.089,0.065,0.978,-28.906,2.317,29.005,-0.106,-0.338,-0.037,31.56,-6.442,-28.214,-30.592,-5.662,-30.223,0.1,0.077,0.579,0.089,0.09,0.542,,14,walk,Low
04-55-33,2.773,0,1.0,1.0,3.854,4.158,0.537,0.689,0.495,0.71,0.02,-0.004,-0.028,-0.118,0.059,0.987,-48.185,3.965,48.263,-0.036,-0.108,-0.993,31.371,-4.162,-27.704,-31.057,-4.165,-29.263,0.116,0.056,0.987,0.109,0.064,0.988,,14,walk,Low
