Time,fms,EDA,individual,simulation
04-31-36,1,0.594,3,beach
04-31-37,1,0.609,3,beach
04-31-38,1,0.603,3,beach
04-31-39,1,0.597,3,beach
04-31-40,1,0.592,3,beach
04-31-41,1,0.586,3,beach
04-31-42,1,0.592,3,beach
04-31-43,1,0.610,3,beach
04-31-44,1,0.622,3,beach
04-31-45,1,0.647,3,beach
04-31-46,1,0.636,3,beach
04-31-47,1,0.636,3,beach
04-31-48,1,0.639,3,beach
04-31-49,1,0.687,3,beach
04-31-50,1,0.754,3,beach
04-31-51,1,0.793,3,beach
04-31-52,1,0.841,3,beach
04-31-53,1,0.863,3,beach
04-31-54,1,0.835,3,beach
04-31-55,1,0.799,3,beach
04-31-56,1,0.773,3,beach
04-31-57,1,0.778,3,beach
04-31-58,1,0.777,3,beach
04-31-59,1,0.769,3,beach
04-32-00,1,0.769,3,beach
04-32-01,1,0.770,3,beach
04-32-02,1,0.748,3,beach
04-32-03,1,0.732,3,beach
04-32-04,1,0.722,3,beach
04-32-05,1,0.718,3,beach
