Time,fms,EDA,individual,simulation
04-30-17,1,1.735,2,roller
04-30-18,1,1.729,2,roller
04-30-19,1,1.723,2,roller
04-30-20,1,1.714,2,roller
04-30-21,1,1.716,2,roller
04-30-22,1,1.719,2,roller
04-30-23,1,1.722,2,roller
04-30-24,1,1.729,2,roller
04-30-25,1,1.723,2,roller
04-30-26,1,1.724,2,roller
04-30-27,1,1.719,2,roller
04-30-28,1,1.714,2,roller
04-30-29,1,1.712,2,roller
04-30-30,1,1.711,2,roller
04-30-31,1,1.704,2,roller
04-30-32,1,1.704,2,roller
04-30-33,1,1.701,2,roller
04-30-34,1,1.696,2,roller
04-30-35,1,1.697,2,roller
04-30-36,1,1.688,2,roller
04-30-37,1,1.684,2,roller
04-30-38,1,1.683,2,roller
04-30-39,1,1.684,2,roller
04-30-40,1,1.696,2,roller
04-30-41,1,1.697,2,roller
04-30-42,1,1.694,2,roller
04-30-43,1,1.687,2,roller
04-30-44,1,1.673,2,roller
04-30-45,1,1.673,2,roller
04-30-46,1,1.679,2,roller
