Time,fms,EDA,individual,simulation
04-30-49,1,1.687,2,roller
04-30-50,1,1.682,2,roller
04-30-51,1,1.688,2,roller
04-30-52,1,1.683,2,roller
04-30-53,1,1.671,2,roller
04-30-54,1,1.664,2,roller
04-30-55,1,1.654,2,roller
04-30-56,1,1.654,2,roller
04-30-57,1,1.650,2,roller
04-30-58,1,1.724,2,roller
04-30-59,1,1.931,2,roller
04-31-00,1,2.141,2,roller
04-31-01,1,2.135,2,roller
04-31-02,1,2.075,2,roller
04-31-03,1,2.035,2,roller
04-31-04,1,2.012,2,roller
04-31-05,1,2.003,2,roller
04-31-06,1,1.993,2,roller
04-31-07,1,1.979,2,roller
04-31-08,1,1.966,2,roller
04-31-09,1,1.956,2,roller
04-31-10,1,1.947,2,roller
04-31-11,1,1.940,2,roller
04-31-12,1,1.936,2,roller
04-31-13,1,1.927,2,roller
04-31-14,1,1.924,2,roller
04-31-15,1,1.916,2,roller
04-31-16,1,1.915,2,roller
04-31-17,1,1.909,2,roller
04-31-18,1,1.907,2,roller
