Time,fms,HR,individual,simulation
12-16-38,1,87.970,1,roller
12-16-39,1,87.930,1,roller
12-16-40,1,87.900,1,roller
12-16-41,1,87.880,1,roller
12-16-42,1,87.850,1,roller
12-16-43,1,87.820,1,roller
12-16-44,1,87.770,1,roller
12-16-45,1,87.700,1,roller
12-16-46,1,87.670,1,roller
12-16-47,1,87.630,1,roller
12-16-48,1,87.600,1,roller
12-16-49,1,87.550,1,roller
12-16-50,1,87.520,1,roller
12-16-51,1,87.500,1,roller
12-16-52,1,87.470,1,roller
12-16-53,1,87.450,1,roller
12-16-54,1,87.470,1,roller
12-16-55,1,87.500,1,roller
12-16-56,1,87.550,1,roller
12-16-57,1,87.620,1,roller
12-16-58,1,87.720,1,roller
12-16-59,1,87.850,1,roller
12-17-00,1,87.980,1,roller
12-17-01,1,88.120,1,roller
12-17-02,1,88.220,1,roller
12-17-03,1,88.300,1,roller
12-17-04,1,88.380,1,roller
12-17-05,1,88.450,1,roller
12-17-06,1,88.550,1,roller
12-17-07,1,88.680,1,roller
