Time,fms,HR,individual,simulation
04-47-35,1,95.220,8,roller
04-47-36,1,95.070,8,roller
04-47-37,1,94.880,8,roller
04-47-38,1,94.670,8,roller
04-47-39,1,94.430,8,roller
04-47-40,1,94.200,8,roller
04-47-41,1,93.980,8,roller
04-47-42,1,93.780,8,roller
04-47-43,1,93.620,8,roller
04-47-44,1,93.480,8,roller
04-47-45,1,93.370,8,roller
04-47-46,1,93.270,8,roller
04-47-47,1,93.180,8,roller
04-47-48,1,93.100,8,roller
04-47-49,1,93.020,8,roller
04-47-50,1,92.930,8,roller
04-47-51,1,92.850,8,roller
04-47-52,1,92.750,8,roller
04-47-53,1,92.670,8,roller
04-47-54,1,92.580,8,roller
04-47-55,1,92.520,8,roller
04-47-56,1,92.450,8,roller
04-47-57,1,92.400,8,roller
04-47-58,1,92.350,8,roller
04-47-59,1,92.320,8,roller
04-48-00,1,92.280,8,roller
04-48-01,1,92.230,8,roller
04-48-02,1,92.170,8,roller
04-48-03,1,92.100,8,roller
04-48-04,1,92.030,8,roller
