Time,fms,HR,individual,simulation
04-47-03,1,94.750,8,roller
04-47-04,1,94.750,8,roller
04-47-05,1,94.770,8,roller
04-47-06,1,94.800,8,roller
04-47-07,1,94.850,8,roller
04-47-08,1,94.900,8,roller
04-47-09,1,94.950,8,roller
04-47-10,1,95.000,8,roller
04-47-11,1,95.050,8,roller
04-47-12,1,95.120,8,roller
04-47-13,1,95.170,8,roller
04-47-14,1,95.200,8,roller
04-47-15,1,95.230,8,roller
04-47-16,1,95.250,8,roller
04-47-17,1,95.270,8,roller
04-47-18,1,95.280,8,roller
04-47-19,1,95.320,8,roller
04-47-20,1,95.350,8,roller
04-47-21,1,95.380,8,roller
04-47-22,1,95.400,8,roller
04-47-23,1,95.430,8,roller
04-47-24,1,95.470,8,roller
04-47-25,1,95.500,8,roller
04-47-26,1,95.530,8,roller
04-47-27,1,95.550,8,roller
04-47-28,1,95.570,8,roller
04-47-29,1,95.580,8,roller
04-47-30,1,95.580,8,roller
04-47-31,1,95.550,8,roller
04-47-32,1,95.500,8,roller
