Time,fms,EDA,individual,simulation
04-28-41,0,1.781,2,roller
04-28-42,0,1.837,2,roller
04-28-43,0,1.875,2,roller
04-28-44,0,1.863,2,roller
04-28-45,0,1.839,2,roller
04-28-46,0,1.826,2,roller
04-28-47,0,1.824,2,roller
04-28-48,0,1.816,2,roller
04-28-49,0,1.811,2,roller
04-28-50,0,1.800,2,roller
04-28-51,0,1.798,2,roller
04-28-52,0,1.788,2,roller
04-28-53,0,1.783,2,roller
04-28-54,0,1.786,2,roller
04-28-55,0,1.774,2,roller
04-28-56,0,1.770,2,roller
04-28-57,0,1.778,2,roller
04-28-58,0,1.871,2,roller
04-28-59,0,1.945,2,roller
04-29-00,0,1.951,2,roller
04-29-01,0,2.002,2,roller
04-29-02,0,2.184,2,roller
04-29-03,0,2.267,2,roller
04-29-04,0,2.228,2,roller
04-29-05,0,2.165,2,roller
04-29-06,0,2.136,2,roller
04-29-07,0,2.119,2,roller
04-29-08,0,2.099,2,roller
04-29-09,0,2.087,2,roller
04-29-10,0,2.073,2,roller
