Time,fms,HR,individual,simulation
12-37-19,0,85.980,7,room
12-37-20,0,85.880,7,room
12-37-21,0,85.820,7,room
12-37-22,0,85.700,7,room
12-37-23,0,85.570,7,room
12-37-24,0,85.420,7,room
12-37-25,0,85.250,7,room
12-37-26,0,85.080,7,room
12-37-27,0,84.870,7,room
12-37-28,0,84.650,7,room
12-37-29,0,84.400,7,room
12-37-30,0,84.130,7,room
12-37-31,0,83.850,7,room
12-37-32,0,83.550,7,room
12-37-33,0,83.270,7,room
12-37-34,0,83.000,7,room
12-37-35,0,82.770,7,room
12-37-36,0,82.570,7,room
12-37-37,0,82.430,7,room
12-37-38,0,82.370,7,room
12-37-39,0,82.270,7,room
12-37-40,0,82.150,7,room
12-37-41,0,82.030,7,room
12-37-42,0,81.900,7,room
12-37-43,0,81.750,7,room
12-37-44,0,81.570,7,room
12-37-45,0,81.380,7,room
12-37-46,0,81.270,7,room
12-37-47,0,81.130,7,room
12-37-48,0,81.020,7,room
